ID,ENTREZ_GENE_ID
A_19_P00318974,
A_19_P00318977,
A_19_P00318978,
A_19_P00318981,
A_19_P00318982,23550
A_19_P00318991,
A_19_P00318992,
A_19_P00318998,26234
A_19_P00319000,
A_19_P00319004,
A_19_P00319007,
A_19_P00319011,
A_19_P00319013,
A_19_P00319016,79149
A_19_P00319019,
A_19_P00319022,
A_19_P00319023,
A_19_P00319027,731220
A_19_P00319028,731220
A_19_P00319030,7979
A_19_P00319035,259217
A_19_P00319036,259217
A_19_P00319038,23331
A_19_P00319040,7979
A_19_P00319041,7979
A_19_P00319043,
A_19_P00319044,
A_19_P00319048,
A_19_P00319050,
A_19_P00319055,
A_19_P00319057,
A_19_P00319060,
A_19_P00319064,
A_19_P00319066,
A_19_P00319069,
A_19_P00319072,
A_19_P00319078,
A_19_P00319080,
A_19_P00319082,
A_19_P00319086,
A_19_P00319092,
A_19_P00319093,
A_19_P00319094,
A_19_P00319095,
A_19_P00319099,
A_19_P00319102,
A_19_P00319105,
A_19_P00319108,
A_19_P00319111,
A_19_P00319112,
A_19_P00319113,
A_19_P00319119,
A_19_P00319121,
A_19_P00319130,57210
A_19_P00319133,
A_19_P00319140,
A_19_P00319142,2589
A_19_P00319143,
A_19_P00319147,
A_19_P00319148,
A_19_P00319151,
A_19_P00319154,
A_19_P00319155,
A_19_P00319160,11170
A_19_P00319163,
A_19_P00319167,
A_19_P00319175,
A_19_P00319177,
A_19_P00319181,
A_19_P00319184,
A_19_P00319186,100271715
A_19_P00319194,
A_19_P00319196,
A_19_P00319199,
A_19_P00319201,91050
A_19_P00319204,10086
A_19_P00319206,
A_19_P00319207,
A_19_P00319208,
A_19_P00319213,
A_19_P00319216,
A_19_P00319217,
A_19_P00319220,116984
A_19_P00319221,116984
A_19_P00319222,116984
A_19_P00319223,
A_19_P00319225,
A_19_P00319226,
A_19_P00319227,
A_19_P00319231,
A_19_P00319236,
A_19_P00319244,
A_19_P00319247,
A_19_P00319250,
A_19_P00319254,
A_19_P00319257,
A_19_P00319258,
A_19_P00319262,
A_19_P00319266,
A_19_P00319267,
A_19_P00319269,
A_19_P00319270,
A_19_P00319272,
A_19_P00319273,
A_19_P00319276,
A_19_P00319282,858
A_19_P00319283,858
A_19_P00319284,858
A_19_P00319286,
A_19_P00319289,
A_19_P00319293,
A_19_P00319294,
A_19_P00319295,57506
A_19_P00319296,
