ID,ENTREZ_GENE_ID
A_24_P383850,8672
A_32_P157631,
A_24_P680779,
A_24_P381494,4891
A_23_P329945,147746
A_24_P187443,3069
A_24_P152398,63970
A_24_P93353,9652
A_23_P57807,23609
A_23_P82693,26986
A_32_P194563,
A_23_P73135,83878
A_23_P165521,6801
A_23_P128263,5542
A_24_P560088,
A_24_P928467,
A_23_P218928,
A_24_P170726,
A_23_P408353,3105
A_24_P236445,1783
A_24_P25247,
A_23_P6714,57337
A_23_P404094,439931
A_24_P391604,337968
A_32_P40456,
A_32_P198552,
A_24_P247106,50808
A_23_P37560,8800
A_23_P117828,
A_24_P151,8514
A_23_P30755,171558
A_32_P122579,
A_23_P331098,196374
A_23_P124837,4035
A_24_P277934,1278
A_23_P337033,26205
A_23_P308603,6714
A_24_P68249,
A_24_P239988,50618
A_24_P285831,4711
A_24_P226332,2045
A_23_P108932,56969
A_24_P306355,
A_23_P72068,2762
A_23_P155049,80830
A_23_P162668,1368
A_24_P84482,
A_24_P911112,8844
A_24_P299108,
A_24_P352952,54757
A_23_P108734,55821
A_24_P944275,
A_23_P80817,29114
A_23_P376627,728294
A_23_P2344,3223
A_24_P264943,1311
A_23_P71864,84895
A_32_P8813,
A_24_P932988,10290
A_23_P120883,3162
A_23_P200890,55204
A_32_P203013,376693
A_23_P395321,
A_24_P218265,8795
A_32_P177750,55437
A_23_P87491,319
A_23_P259771,55027
A_23_P34676,919
A_32_P151909,
A_23_P28011,91120
A_23_P337346,441204
A_23_P86660,220988
A_24_P418809,2778
A_23_P379054,149461
A_23_P350074,163183
A_24_P383330,
A_32_P232035,100270746
A_23_P100292,90850
A_24_P928068,8148
A_23_P388433,401152
A_24_P944444,23005
A_24_P415680,51086
A_23_P111995,4017
A_32_P30566,
A_32_P202092,51077
A_24_P257539,23291
A_32_P171747,85460
A_32_P321996,57705
A_32_P168464,8573
A_23_P33256,2815
A_32_P52018,221692
A_32_P141238,57101
A_24_P127312,
A_23_P319874,285343
A_24_P139816,54460
A_24_P247074,
A_23_P149494,26090
A_23_P57036,958
A_24_P925516,
A_32_P28459,
A_23_P306240,282706
A_24_P935391,
A_32_P10067,
A_23_P139408,7707
A_24_P819419,
A_32_P182299,199920
A_23_P139527,3242
A_32_P92117,
A_32_P184933,27338
A_23_P108842,1844
A_32_P4071,
A_24_P395415,
A_32_P32463,
A_23_P5903,28231
A_23_P54736,51764
A_24_P932973,
A_23_P200001,91624
A_24_P915227,280
A_24_P280897,
A_32_P65350,
A_23_P216970,7185
A_23_P49060,6692
A_24_P522864,84815
A_24_P924494,55244
A_24_P184388,220074
A_24_P4110,55140
A_32_P160561,220164
A_23_P18579,10744
A_23_P7642,6678
A_32_P114028,79741
A_23_P1615,9158
A_24_P928582,
A_24_P305933,57458
A_23_P208706,581
A_24_P681016,
A_32_P192480,55796
A_24_P878992,
A_24_P168994,353149
A_24_P281243,389072
A_32_P59693,
A_23_P37825,84501
A_23_P98898,1017
A_23_P203191,335
A_24_P349869,
A_24_P264928,259282
A_24_P885873,
A_23_P31873,80223
A_23_P207537,11072
A_32_P123143,348980
A_24_P910471,
A_24_P29001,27258
A_24_P206848,221092
A_32_P145502,
A_32_P234700,
A_23_P375372,2243
A_32_P114535,
A_24_P910854,151613
A_23_P83414,5500
A_24_P944378,64097
A_24_P127411,
A_32_P167103,927
A_23_P146717,85301
A_24_P198820,51755
A_24_P32692,140803
A_24_P219324,7084
A_23_P342489,
A_23_P255805,7553
A_32_P66804,5799
A_23_P420442,80031
A_24_P799048,
A_32_P103837,58516
A_23_P501781,3758
A_23_P25581,3981
A_32_P181107,
A_23_P56249,1155
A_23_P104387,27069
A_32_P104746,57732
A_24_P915095,54762
A_24_P926347,
A_24_P936232,6586
A_23_P159721,9248
A_24_P142024,29082
A_24_P381379,
A_23_P408271,51170
A_24_P217330,84892
A_24_P61464,84945
A_32_P134772,100130691
A_24_P322229,91608
A_24_P205008,283989
A_24_P397489,2651
A_23_P324633,203228
A_32_P117232,
A_32_P306768,50632
A_23_P37111,23405
A_23_P377860,
A_24_P476102,
A_23_P116741,9271
A_23_P112874,2262
A_24_P650893,
A_23_P139509,51290
A_32_P59277,
A_23_P90895,129285
A_23_P77807,10743
A_32_P160471,
A_23_P130856,84902
A_23_P6252,84677
A_23_P67971,130589
A_23_P92362,4717
A_24_P617046,
A_24_P122524,10885
A_23_P383698,100132247
A_23_P70849,4846
A_23_P67042,55034
A_23_P12911,53838
A_24_P95273,23064
A_32_P84707,
A_24_P265218,
A_24_P304154,272
A_23_P141055,7041
A_24_P359205,9091
A_24_P110618,
A_23_P156739,84300
A_24_P911017,9611
A_23_P129334,1186
A_24_P465481,
A_23_P98218,51503
A_24_P868905,
A_32_P119007,9700
A_23_P211207,104
A_32_P203786,
A_23_P69206,6533
A_24_P911066,4303
A_23_P368624,1141
A_23_P91827,84864
A_24_P148503,7855
A_24_P918131,
A_23_P140821,50855
A_23_P63371,6886
A_32_P2452,83857
A_23_P1331,1305
A_23_P206806,3683
A_23_P42595,
A_23_P49975,3858
A_32_P34844,170692
A_24_P943011,55698
A_32_P2863,
A_32_P86,728411
A_24_P299429,23008
A_24_P917934,7307
A_24_P194017,51070
A_32_P208868,
A_24_P172600,283373
A_24_P296520,7326
A_23_P329956,130560
A_23_P123039,11097
A_24_P48162,4350
A_23_P62779,
A_32_P187518,
A_24_P277807,8724
A_24_P147765,80020
A_23_P203053,4684
A_32_P873201,90199
A_24_P280684,51725
A_24_P859032,55527
A_24_P274987,8577
A_24_P405313,8604
A_23_P114740,3075
A_24_P661641,
A_23_P158596,57085
A_24_P82957,55905
A_23_P253321,5368
A_32_P114087,
A_24_P548264,
A_24_P16143,389118
A_23_P51754,5906
A_32_P83098,6338
A_24_P516246,440101
A_24_P936010,3927
A_24_P910898,4595
A_23_P167537,10814
A_23_P145761,10124
A_23_P49559,350383
A_23_P203191,335
A_32_P83453,
A_24_P346126,8293
A_24_P278853,84899
A_23_P48596,6035
A_23_P345445,100287902
A_32_P221337,2677
A_23_P14389,22985
A_24_P298996,55835
A_23_P62857,
A_23_P109907,286676
A_32_P225659,257313
A_24_P125839,54149
A_32_P3408,
A_32_P231086,440295
A_24_P119505,
A_24_P277657,2766
A_23_P92499,7097
A_23_P203947,1663
A_24_P77432,6091
A_32_P96564,
A_24_P409985,93109
A_23_P206135,
A_24_P25326,9204
A_24_P250333,6626
A_24_P187351,4850
A_32_P2442,57404
A_24_P170275,
A_23_P111041,8346
A_23_P59388,667
A_24_P91566,655
A_23_P419624,10904
A_23_P19894,358
A_23_P404091,134266
A_23_P160523,80263
A_24_P342410,5586
A_24_P942036,
A_23_P3775,55239
A_23_P2683,79657
A_32_P7118,5706
A_24_P264956,
A_23_P70583,6293
A_32_P154121,83852
A_24_P465318,
A_23_P426292,1432
A_23_P358628,23333
A_24_P386639,51272
A_24_P36457,8675
A_24_P839296,
A_24_P196568,4043
A_23_P15639,64149
A_24_P125881,9993
A_23_P393015,93408
A_23_P393645,11093
A_23_P138453,10556
A_23_P127948,133
A_23_P166360,23532
A_24_P630039,55023
A_32_P75559,684
A_23_P5266,64981
A_23_P168329,27283
A_24_P141005,6856
A_23_P11372,3251
A_23_P250478,5165
A_24_P541482,
A_24_P776036,
A_32_P203688,3763
A_23_P148768,2153
A_23_P115838,84458
A_24_P77681,10605
A_32_P5205,
A_32_P121640,
A_23_P145480,4988
A_23_P117558,2287
A_23_P212914,22902
A_24_P814444,80218
A_24_P784765,966
A_24_P49427,57624
A_23_P54556,57496
A_32_P77343,7516
A_24_P202497,57045
A_32_P189845,340252
A_23_P412392,9554
A_32_P20573,118987
A_23_P138507,983
A_24_P26342,55814
A_24_P935235,
A_23_P23996,4143
A_24_P222420,
A_23_P254768,54435
A_23_P208706,581
A_23_P54170,10001
A_23_P26759,124583
A_23_P377197,22808
A_23_P162589,7421
A_23_P257895,5594
A_24_P911712,
A_23_P40453,874
A_24_P36285,7767
A_23_P59426,22976
A_23_P42768,222183
A_23_P26444,64223
A_23_P121695,10563
A_24_P392486,339344
A_23_P53193,54843
A_24_P186124,130916
A_24_P756766,146822
A_32_P834726,
A_23_P135589,
A_24_P58337,2495
A_24_P263144,660
A_24_P590241,
A_24_P247536,257415
A_24_P204015,
A_24_P271527,9929
A_24_P11980,
A_23_P207520,1277
A_24_P385942,91977
A_23_P7528,1809
A_24_P123155,51193
A_24_P776523,
A_23_P40866,26137
A_23_P351800,254122
A_23_P324523,124152
A_23_P35099,51154
A_32_P163089,387882
A_24_P248345,25903
A_23_P384857,
A_32_P51688,
A_23_P397341,124222
A_24_P404458,27231
A_23_P163216,79895
A_32_P41153,
A_23_P259823,55006
A_23_P434890,29775
A_23_P164047,23531
A_24_P75469,
A_32_P39431,
A_24_P93321,
A_24_P12573,10344
A_24_P238426,
A_23_P119677,3191
A_23_P70213,324
A_23_P105465,1240
A_23_P253177,8428
A_24_P12998,30819
A_23_P256735,10404
A_24_P106357,134430
A_24_P322444,23636
A_24_P935535,
A_24_P251841,80854
A_23_P314789,131540
A_32_P218992,92399
A_24_P360763,1390
A_23_P21706,
A_24_P93703,
A_24_P894132,
A_23_P80321,5435
A_24_P933675,3150
A_23_P165840,4953
A_23_P68665,11047
A_23_P44996,795
A_32_P125558,
A_24_P391987,401152
A_23_P44836,64943
A_23_P53298,2647
A_24_P252033,84947
A_24_P493287,
A_24_P299503,
A_32_P90812,3762
A_32_P100428,7332
A_23_P34375,6920
A_23_P93690,4176
A_24_P409390,
A_23_P101073,8387
A_23_P128991,81892
A_23_P205367,57718
A_23_P148798,51377
A_24_P576174,55802
A_23_P250206,2645
A_24_P314159,351
A_23_P255328,56978
A_23_P32021,2176
A_32_P224157,753
A_23_P426472,7596
A_32_P219657,3921
A_23_P416751,162963
A_24_P274270,6772
A_24_P78161,9373
A_24_P497186,359948
A_24_P382401,163049
A_24_P528846,
A_24_P911504,
A_24_P149124,9315
A_32_P804063,
A_23_P51355,90231
A_23_P334608,2990
A_32_P213650,
A_24_P278602,10068
A_23_P379657,148581
A_23_P421011,81621
A_32_P122715,
A_24_P178300,643905
A_23_P122924,3624
A_24_P359231,
A_23_P117943,
A_23_P121869,11042
A_32_P155512,
A_32_P164758,401357
A_23_P331063,5232
A_24_P377124,7066
A_24_P9883,91056
A_32_P228806,
A_32_P99032,100240734
A_23_P127484,55231
A_24_P219971,54994
A_24_P208992,1487
A_23_P20932,5162
A_24_P604496,
A_32_P159612,40
A_24_P122137,3976
A_23_P48278,55729
A_23_P154526,2888
A_24_P803885,
A_23_P410110,220979
A_24_P42330,
A_23_P395438,94031
A_23_P215720,1080
A_23_P128650,10166
A_23_P23815,7779
A_24_P187131,285527
A_23_P123315,
A_24_P833129,729920
A_23_P135417,2938
A_23_P206092,84894
A_23_P129903,147166
A_23_P1819,26493
A_24_P933908,10457
A_23_P154150,2825
A_32_P114914,59338
A_24_P294703,133619
A_23_P39925,8291
A_23_P372860,8334
A_24_P246262,91584
A_23_P2960,207
A_23_P354805,11278
A_24_P100846,441272
A_23_P49878,54478
A_23_P71480,1672
A_23_P71415,55093
A_24_P246467,1386
A_32_P106194,162461
A_32_P204126,
A_23_P367995,143471
A_24_P924183,4651
A_32_P16816,
A_24_P735179,
A_23_P60387,4851
A_24_P75019,441212
A_23_P7301,7468
A_24_P930317,1996
A_32_P56890,
A_32_P68773,
A_32_P168660,
A_23_P30411,
A_23_P315910,100506888//107983955//728929//162699
A_23_P314070,392
A_23_P204850,5925
A_32_P117884,
A_23_P320858,
A_23_P250800,10402
A_24_P272761,57706
A_24_P139028,946
A_23_P152406,84290
A_23_P107795,55101
A_32_P13991,
A_24_P457628,5746
A_23_P73632,190
A_23_P143694,6663
A_23_P83751,79864
A_24_P308079,129446
A_24_P119745,2335
A_23_P154840,6647
A_32_P330000,400931
A_23_P43337,158326
A_24_P79054,7040
A_23_P140373,55640
A_32_P208173,
A_23_P115407,2944
A_24_P273284,
A_23_P91590,5902
A_32_P206751,
A_24_P110201,
A_23_P208706,581
A_24_P136838,121665
A_24_P152582,
A_24_P290153,1287
A_32_P199420,
A_24_P170283,
A_23_P105453,319101
A_32_P131342,
A_24_P702871,
A_23_P42435,84062
A_24_P46093,6533
A_32_P234391,
A_24_P14260,22900
A_23_P216622,2218
A_32_P119949,
A_32_P30345,27314
A_23_P431305,138311
A_24_P13682,7090
A_24_P7211,23367
A_32_P150721,
A_24_P79054,7040
A_23_P8558,83451
A_23_P60373,3467
A_32_P154361,8708
A_24_P733553,
A_23_P386420,2967
A_32_P102653,
A_24_P278192,203
A_32_P75888,
A_23_P309973,145376
A_23_P59099,26531
A_23_P12866,118672
A_23_P141479,6830
A_23_P162228,4666
A_24_P273143,
A_23_P144264,9868
A_23_P106481,51234
A_23_P166674,3355
A_23_P157478,51606
A_23_P56630,6772
A_23_P432978,5275
A_23_P83498,10642
A_23_P100355,5531
A_24_P238365,403341
A_32_P50223,126520
A_24_P921285,
A_23_P405942,23185
A_23_P348587,
A_24_P401909,84440
A_24_P330691,6613
A_24_P49860,
A_23_P63343,10911
A_32_P184488,653583
A_23_P88095,9882
A_24_P456422,
A_32_P12214,440093
A_23_P430658,26508
A_32_P1614,
A_23_P150667,81930
A_32_P463555,
A_32_P69333,
A_32_P107859,
A_24_P935608,100505591
A_24_P326344,51059
A_24_P46130,55
A_24_P945355,79369
A_23_P308722,92749
A_32_P27135,5101
A_23_P94397,4958
A_23_P208870,208
A_32_P28476,
A_32_P327810,
A_23_P13183,2132
A_23_P135239,7088
A_23_P361569,80255
A_24_P504405,6636
A_24_P50801,8828
A_23_P356125,57614
A_24_P222291,10257
A_23_P376014,1768
A_24_P123408,22885
A_23_P330708,
A_23_P107206,6774
A_24_P275199,3746
A_23_P109913,10663
A_24_P698125,342035
A_24_P426,114885
A_23_P131723,10971
A_23_P384023,169792
A_24_P165998,2624
A_32_P158708,
A_23_P369815,356
A_23_P162579,26353
A_24_P293114,57731
A_24_P290856,5802
A_24_P72139,4671
A_32_P9207,85439
A_23_P42288,80737
A_23_P166686,51421
A_24_P342086,11060
A_32_P221569,
A_23_P250118,79663
A_32_P76156,201965
A_23_P40307,6629
A_23_P61050,197259
A_24_P293192,5349
A_23_P150547,643834
A_24_P187355,
A_24_P57847,79133
A_32_P162150,257397
A_23_P17844,5816
A_23_P44643,51434
A_24_P366768,
A_32_P128857,
A_32_P138628,284933
A_32_P2068,
A_23_P18656,132320
A_24_P83615,22861
A_24_P397817,3952
A_23_P329962,256979
A_24_P334402,79982
A_23_P160017,83866
A_23_P204238,55810
A_23_P53176,2348
A_24_P698759,
A_32_P169774,
A_23_P206856,79726
A_23_P142407,94039
A_24_P945188,
A_24_P301655,945
A_24_P90774,55075
A_23_P256470,4852
A_23_P98183,3265
A_24_P47870,1603
A_24_P538459,
A_23_P97770,6051
A_23_P57227,6640
A_23_P86855,28992
A_32_P91507,
A_32_P165113,116143
A_24_P133475,115817
A_23_P40039,83607
A_24_P740958,
A_24_P182254,266
A_23_P90510,92840
A_32_P122925,
A_24_P263843,
A_24_P403928,89932
A_23_P53152,56672
A_23_P395418,56102
A_23_P3643,1775
A_23_P502224,1727
A_23_P123692,11094
A_24_P913339,54978
A_32_P127599,
A_24_P195821,100131755
A_23_P70566,63943
A_23_P24244,
A_23_P59397,83861
A_23_P502336,30817
A_23_P131954,27131
A_23_P405110,8556
A_32_P72394,5575
A_24_P940218,55844
A_24_P50937,
A_24_P32295,113177
A_32_P123,
A_32_P56382,
A_24_P170584,28778
A_23_P142849,390
A_23_P105886,387911
A_23_P50834,148206
A_24_P40737,5618
A_24_P935071,
A_24_P105283,6421
A_32_P224525,131873
A_23_P396328,8777
A_23_P315206,883
A_23_P217621,54457
A_23_P214059,2908
A_24_P921069,
A_23_P71727,1164
A_24_P170733,
A_24_P238786,
A_23_P143535,10785
A_32_P113114,93134
A_24_P354488,27163
A_23_P369815,356
A_23_P218669,149708
A_32_P171942,138724
A_24_P38363,4609
A_23_P212545,5868
A_32_P826794,
A_24_P879933,
A_23_P55961,7288
A_24_P750992,
A_32_P360518,221584
A_24_P464349,
A_24_P144332,
A_24_P942469,9043
A_24_P784478,
A_32_P139229,125919
A_24_P765569,
A_23_P426398,192111
A_24_P938135,
A_24_P98762,5519
A_23_P45934,6726
A_23_P421401,5159
A_24_P248053,116447
A_32_P36767,
A_23_P9496,8022
A_24_P462725,
A_32_P132860,100129066
A_23_P136116,392636
A_23_P164068,1770
A_23_P30567,1393
A_24_P252895,10077
A_23_P308603,6714
A_23_P250156,10644
A_23_P44854,
A_24_P163920,84188
A_23_P27023,84440
A_23_P253958,10234
A_23_P130515,1084
A_24_P804667,751071
A_23_P146347,54801
A_32_P166540,
A_32_P9842,64419
A_23_P717,55248
A_23_P87238,6291
A_24_P929888,
A_24_P291978,90956
A_32_P224692,
A_24_P4036,84060
A_32_P205895,
A_32_P37235,
A_23_P215806,51351
A_24_P20524,201931
A_32_P151800,728833
A_23_P393686,157695
A_32_P55683,
A_32_P234637,
A_23_P393955,256646
A_32_P102195,
A_24_P360722,22982
A_32_P235185,
A_24_P350959,
A_24_P217063,54431
A_23_P141367,2826
A_23_P77876,5718
A_23_P384072,29924
A_32_P453191,114821
A_24_P179585,4139
A_23_P162589,7421
A_32_P95672,
A_23_P32500,23166
A_32_P86623,9189
A_24_P393644,2994
A_24_P792124,6335
A_24_P238510,
A_24_P186664,
A_23_P213592,22838
A_24_P228149,3860
A_24_P32342,151050
A_24_P41850,5648
A_32_P187050,
A_23_P159211,
A_23_P201628,3915
A_23_P384329,10260
A_23_P77310,64397
A_24_P265376,
A_32_P148796,137886
A_24_P236437,1783
A_24_P212864,
A_24_P357963,196996
A_24_P373297,55625
A_23_P124699,
A_32_P146326,
A_32_P35441,
A_24_P185484,22847
A_32_P227769,
A_32_P196854,199870
A_23_P165372,114805
A_23_P115202,49860
A_24_P255123,
A_24_P943017,204219
A_24_P350228,63027
A_32_P74357,
A_24_P166443,3115
A_23_P75355,105
A_23_P50799,26538
A_23_P430442,57532
A_23_P372925,85457
A_24_P910688,646457
A_24_P944402,
A_32_P814853,
A_24_P472055,54941
A_32_P182991,
A_24_P8151,
A_24_P335656,6398
A_24_P76740,200014
A_32_P12430,23111
A_23_P201338,51150
A_23_P111737,10268
A_23_P27207,147199
A_24_P382017,54700
A_23_P70371,23469
A_24_P581618,
A_23_P348298,29901
A_23_P368886,337876
A_23_P48747,115817
A_24_P273756,8626
A_24_P212834,
A_23_P70991,7965
A_32_P151133,100526820
A_24_P51279,
A_24_P945069,
A_24_P75183,374739
A_24_P240166,90102
A_23_P146274,11075
A_24_P936272,3106
A_32_P190737,57600
A_24_P180654,64764
A_32_P145443,
A_24_P773180,
A_23_P207736,
A_24_P935839,2898
A_23_P65302,122258
A_23_P64019,8898
A_24_P105164,84061
A_24_P12181,92181
A_23_P217596,219333
A_24_P190877,81627
A_32_P93493,5793
A_23_P2032,84188
A_23_P407203,9839
A_23_P18384,25852
A_32_P105712,10426
A_23_P107483,8392
A_23_P134980,89846
A_23_P304373,3361
A_24_P902345,
A_23_P143143,3398
A_24_P275723,197335
A_23_P155632,941
A_24_P211044,1442
A_23_P25215,5965
A_23_P202773,25858
A_24_P277576,9319
A_32_P170368,
A_32_P145989,63977
A_24_P933927,646262
A_23_P36076,6749
A_23_P336034,165140
A_23_P400078,4524
A_24_P282031,51061
A_23_P49192,8824
A_24_P71973,3791
A_24_P391229,26164
A_23_P130906,83639
A_23_P74629,6232
A_24_P15980,
A_24_P80338,6787
A_23_P103787,204851
A_23_P131208,4929
A_23_P103276,112970
A_32_P111639,83539
A_23_P170331,10947
A_32_P67904,83849
A_23_P317001,663
A_24_P923449,
A_23_P161399,4601
A_23_P66858,83902
A_23_P390006,5046
A_23_P385199,284656
A_24_P415208,8434
A_23_P69652,27201
A_23_P154426,10018
A_23_P82002,7005
A_23_P215634,3486
A_24_P358302,
A_23_P205986,3480
A_23_P336854,648771
A_23_P148150,25920
A_32_P159877,
A_23_P351055,3836
A_23_P72503,11275
A_32_P222450,25907
A_32_P86369,
A_23_P343963,113828
A_24_P59899,284217
A_23_P17624,7074
A_23_P329573,3689
A_24_P282227,767
A_23_P29697,956
A_23_P50907,3685
A_24_P144346,
A_24_P688744,
A_23_P436353,4301
A_23_P128613,79070
A_23_P110837,50805
A_24_P928235,
A_23_P73526,4435
A_23_P382607,54361
A_23_P30122,3558
A_23_P82249,11194
A_23_P122485,
A_24_P417267,
A_24_P75056,10714
A_24_P254278,9962
A_24_P342236,56302
A_23_P55948,57479
A_24_P508410,3921
A_23_P70328,55166
A_23_P201181,26191
A_24_P857404,92312
A_32_P110820,
A_24_P261929,122509
A_23_P428640,90673
A_23_P128773,4253
A_32_P84049,
A_23_P78742,2323
A_24_P943740,
A_23_P429184,64841
A_24_P461881,
A_24_P798709,79815
A_23_P139066,50862
A_23_P374250,283417
A_32_P134090,
A_24_P185986,139596
A_23_P75310,58504
A_23_P20045,5189
A_23_P35330,59269
A_23_P99559,10914
A_23_P419868,729420
A_24_P364845,7760
A_32_P336445,3094
A_24_P127543,
A_24_P187154,
A_23_P106204,2954
A_24_P211420,25876
A_24_P333191,
A_24_P189533,23052
A_23_P377957,115207
A_24_P213161,55655
A_24_P915326,
A_23_P112883,340371
A_23_P99027,5781
A_23_P201109,84033
A_23_P108075,56301
A_24_P416177,113
A_23_P250619,79683
A_24_P914411,3206
A_24_P405190,23032
A_23_P250413,64098
A_24_P90022,22929
A_32_P9941,11197
A_24_P921623,
A_32_P22826,
A_24_P944964,2814
A_24_P910277,
A_23_P159709,50943
A_23_P116512,79899
A_23_P164650,348
A_32_P48506,
A_24_P924484,
A_23_P133146,3015
A_23_P70968,3204
A_24_P24565,
A_24_P320604,84071
A_23_P336176,283694
A_23_P169470,1025
A_23_P356152,5599
A_32_P181822,
A_23_P25873,11169
A_24_P45367,57185
A_23_P23960,282991
A_24_P564030,284697
A_32_P123743,10984
A_32_P65530,
A_24_P396340,113444
A_24_P193244,54937
A_23_P256384,11168
A_23_P98261,10534
A_32_P30760,
A_23_P46356,79626
A_24_P913216,
A_23_P424900,128344
A_23_P107963,2523
A_24_P782084,
A_23_P203191,335
A_23_P46871,55315
A_23_P32165,9355
A_24_P169148,3146
A_32_P137849,
A_23_P420209,9245
A_32_P209148,
A_23_P68486,116151
A_32_P125945,
A_23_P214821,1906
A_24_P102151,54861
A_23_P26107,64864
A_23_P149626,57449
A_32_P30477,
A_32_P414791,353497
A_24_P937695,
A_24_P623808,
A_23_P2922,51562
A_32_P175785,100506317
A_24_P159094,55148
A_23_P2873,3831
A_23_P353614,254778
A_23_P74178,3061
A_23_P376735,147807
A_23_P211948,53829
A_23_P104146,9202
A_24_P818136,
A_32_P137812,
A_23_P113553,4110
A_24_P916797,10142
A_23_P399255,221687
A_23_P252671,1212
A_32_P35506,
A_24_P58857,126017
A_32_P131143,
A_23_P11859,51478
A_24_P629434,
A_23_P211816,4134
A_23_P85932,
A_24_P323901,375033
A_32_P128741,
A_32_P98847,5442
A_23_P67829,80146
A_23_P164814,79173
A_24_P938357,
A_23_P48897,9236
A_24_P548354,6235
A_23_P201676,51603
A_23_P166884,2779
A_23_P53126,4005
A_23_P152218,1874
A_23_P120325,3797
A_23_P95441,23303
A_23_P433050,59350
A_24_P58308,
A_24_P136691,84310
A_24_P771880,
A_24_P157156,284992
A_23_P25653,26512
A_23_P138985,915
A_23_P206212,7057
A_23_P250035,6389
A_24_P279307,146722
A_23_P47967,64211
A_32_P116957,
A_23_P100795,6774
A_32_P193079,
A_32_P113436,144983
A_23_P212617,7037
A_23_P16743,4249
A_23_P361679,
A_23_P406227,
A_32_P186832,
A_23_P380990,165530
A_23_P380092,23071
A_24_P150665,92017
A_24_P937193,
A_23_P87591,8089
A_23_P203716,10825
A_24_P46808,4191
A_24_P511877,647121
A_24_P336759,4170
A_32_P96154,
A_32_P119726,667
A_23_P207517,5164
A_24_P319354,7341
A_23_P24884,6764
A_32_P20717,
A_23_P159390,11073
A_24_P941787,8899
A_32_P60013,727701
A_32_P144629,
A_24_P213924,57707
A_23_P54612,123872
A_24_P937039,
A_24_P86240,55589
A_24_P923225,
A_32_P217709,5879
A_24_P902100,8540
A_23_P383422,84807
A_23_P109034,6385
A_23_P385267,283899
A_23_P500421,2139
A_23_P25720,5267
A_23_P37137,22826
A_24_P303199,54622
A_24_P926594,
A_32_P4943,60558
A_23_P161004,2494
A_23_P118042,55282
A_23_P10927,83877
A_32_P107850,
A_24_P187853,
A_24_P281285,
A_23_P48717,10577
A_23_P41365,26952
A_23_P63896,355
A_24_P925737,400793
A_23_P109934,51409
A_24_P183994,158158
A_23_P22994,4802
A_24_P941279,10847
A_32_P65371,
A_24_P25530,2905
A_24_P338187,3189
A_24_P936589,
A_24_P370484,
A_23_P145024,154
A_23_P100522,
A_23_P76298,
A_24_P164505,100129396//80039
A_24_P125283,10014
A_24_P166407,8366
A_23_P340149,7552
A_24_P61864,57003
A_23_P76350,2784
A_24_P194081,53827
A_23_P18082,84892
A_24_P350386,2258
A_32_P18159,90624
A_23_P211179,7327
A_24_P935881,728492
A_24_P380348,60682
A_32_P125808,
A_24_P629883,
A_24_P412036,26206
A_23_P88347,10979
A_32_P226457,
A_23_P3946,56953
A_23_P50907,3685
A_32_P102247,
A_24_P80571,
A_24_P582056,
A_23_P69154,729085
A_24_P22163,23405
A_32_P161836,
A_24_P548453,1429
A_32_P27706,8540
A_23_P21092,794
A_23_P168818,3612
A_23_P152807,55316
A_24_P204870,
A_24_P459880,
A_32_P67259,6389
A_32_P181183,
A_23_P411993,80760
A_23_P210969,51230
A_23_P216312,29883
A_23_P80763,25945
A_32_P190416,9053
A_24_P376120,84665
A_23_P51187,5590
A_23_P76658,90634
A_24_P329152,23607
A_23_P253536,4883
A_24_P51360,51520
A_24_P126262,85317
A_24_P102343,55040
A_24_P250922,5743
A_24_P332837,339287
A_24_P940979,3964
A_23_P130149,2027
A_32_P107454,
A_23_P372660,26130
A_23_P310410,913
A_24_P230313,
A_32_P82907,
A_23_P257936,1527
A_23_P435183,9208
A_24_P155617,267012
A_32_P15887,
A_32_P17882,
A_23_P124522,79877
A_24_P851522,
A_23_P118649,1977
A_23_P48637,
A_23_P359245,4233
A_23_P135184,5900
A_24_P342171,64167
A_24_P209171,83699
A_23_P132263,56478
A_23_P131825,7125
A_23_P35427,8945
A_23_P257231,64850
A_23_P106439,91433
A_23_P25155,53831
A_24_P943180,64072
A_23_P38334,65266
A_24_P68275,79670
A_24_P345081,84224
A_23_P383227,6271
A_23_P200203,55268
A_32_P41080,
A_23_P61810,10458
A_23_P66787,47
A_23_P5131,51477
A_24_P276628,5538
A_23_P346006,9236
A_23_P383060,8884
A_24_P419239,2046
A_24_P261083,734
A_32_P232237,55832
A_32_P136295,2788
A_23_P85543,6045
A_23_P30122,3558
A_23_P104199,3688
A_23_P212617,7037
A_23_P9232,2650
A_23_P47292,9313
A_24_P645311,
A_24_P386746,83758
A_24_P459522,
A_32_P156006,
A_23_P29303,27341
A_23_P202156,4791
A_24_P936014,26077
A_24_P331711,284486
A_23_P398476,3224
A_23_P121527,51088
A_24_P160088,8566
A_23_P57137,55317
A_23_P346405,90550
A_23_P83438,65264
A_24_P109614,
A_24_P881430,
A_24_P213144,
A_23_P68183,251//250
A_23_P371865,124359
A_23_P77623,6483
A_24_P228579,79133
A_24_P826858,
A_24_P289984,
A_23_P412041,4698
A_24_P85181,64145
A_24_P170983,339768
A_24_P925611,10521
A_23_P87072,116337
A_32_P869717,
A_32_P6917,80308
A_24_P702020,
A_24_P178444,
A_23_P314584,7867
A_23_P77552,339122
A_32_P214395,
A_23_P400887,23567
A_24_P91985,116966
A_24_P119745,2335
A_23_P321261,4200
A_23_P392738,57055
