ENTREZ_GENE_ID,CopyNumber_T4.naive_01_activated,CopyNumber_T4.naive_02_activated,CopyNumber_T4.naive_03_activated,CopyNumber_T4.naive_04_activated,CopyNumber_T4.naive_01_steady-state,CopyNumber_T4.naive_02_steady-state,CopyNumber_T4.naive_03_steady-state,CopyNumber_T4.naive_04_steady-state,pos,0.5,top 0.25
163859,22088,15157,10218,21532,5489,18610,16760,19121,1.0,1,0
6388,12029,10340,13643,13463,0,0,0,0,0.5,0,0
23753,213761,116061,111867,96981,31359,61386,46294,52449,1.0,1,1
51150,57761,17642,21928,912,0,1625,2199,517,0.875,1,0
6389,1156513,806724,815090,716296,753533,886063,910702,999438,1.0,1,1
644096,0,0,0,0,0,0,0,0,0.0,0,0
54949,76252,34310,64780,25229,2006,3333,22826,0,0.875,1,0
6390,597327,619234,656270,489856,534977,767737,612518,633100,1.0,1,1
6391,158434,106562,135854,139175,117306,125901,143476,228403,1.0,1,1
6392,62092,38500,92654,48755,47587,72963,46908,82841,1.0,1,1
54549,1163,635,0,0,408,555,447,588,0.75,1,0
56948,10144,6348,22545,4484,50782,76388,116465,114263,1.0,1,1
10993,5022,5888,0,0,0,0,0,0,0.25,0,0
113675,17421,4576,0,0,0,0,0,0,0.25,0,0
23478,358819,272682,273819,244125,265342,368479,344632,390108,1.0,1,1
6396,347662,199138,203601,232493,190397,190094,224676,229777,1.0,1,1
6397,11135,9011,13536,5784,1653,3069,0,0,0.75,1,0
23541,18999,6652,7051,5736,0,0,0,0,0.5,0,0
9717,0,0,0,0,0,0,0,0,0.0,0,0
26984,6518,17208,15104,0,0,3366,9267,4097,0.75,1,0
9554,536069,681261,601512,589784,574147,449581,762433,645360,1.0,1,1
10483,236522,285915,212023,134048,55859,48904,38018,69477,1.0,1,1
11196,78091,70889,79884,57168,35881,53287,33496,69665,1.0,1,1
10802,39602,47396,42953,18949,15721,16351,11697,18848,1.0,1,0
10427,45922,46745,47618,26272,32681,41033,29382,43162,1.0,1,0
9632,216419,246318,185438,102616,84735,77472,68280,95246,1.0,1,1
9871,50737,39934,38169,18697,6411,4536,5118,7491,1.0,1,0
22872,137770,127860,127438,95001,82198,105861,75801,132243,1.0,1,1
29927,129014,282992,162125,220359,141457,158215,137940,212525,1.0,1,1
10952,4722,328634,224451,222576,200058,298878,551174,299756,1.0,1,1
23480,77970,104553,103364,134908,135363,90931,172160,125022,1.0,1,1
7095,12453,13394,30496,64206,44696,15294,88392,70157,1.0,1,1
11231,110785,139594,137972,76418,42021,38026,57538,49758,1.0,1,1
9728,0,0,1703,453,119,947,625,210,0.75,1,0
81929,145741,168611,135774,91002,79022,78460,84402,101166,1.0,1,1
6400,13645,15751,14641,11442,5501,3848,9483,6510,1.0,1,0
23231,1086,850,0,0,548,580,592,944,0.75,1,0
8991,0,0,0,19154,0,0,0,0,0.125,0,0
6402,15171,16566,13800,38065,22966,84823,40017,68980,1.0,1,1
140606,0,0,0,0,18426,16939,15229,38544,0.5,0,0
6403,45,0,0,0,0,0,270,196,0.375,0,0
6404,18006,12042,13082,9412,7225,7958,11160,12987,1.0,1,0
64218,1146,0,1570,0,1036,2325,0,1621,0.625,1,0
54910,0,0,282,1180,0,0,0,0,0.25,0,0
10507,63422,47126,61912,38148,26158,42131,51655,39878,1.0,1,1
10501,0,0,0,1761,0,0,0,0,0.125,0,0
8482,380,106,492,775,0,667,1149,83,0.875,1,0
6406,0,4361,0,0,0,0,0,0,0.125,0,0
6407,0,0,0,0,144,0,0,0,0.125,0,0
29843,38961,43845,37656,10931,7917,9146,5922,9395,1.0,1,0
26168,50549,42219,42327,21926,11440,11049,17781,17976,1.0,1,0
57337,2248,3320,4779,2433,17483,23374,24438,22940,1.0,1,0
22929,208130,165097,181699,129727,146150,153302,133723,181569,1.0,1,1
22928,59023,44330,37530,17828,18880,27885,18260,53208,1.0,1,0
6414,4185,1326,1461,640,0,892,8894,11096,0.875,1,0
51091,3088,1220,3794,0,846,0,0,1246,0.625,1,0
6415,0,23688,0,0,60091,82131,39264,29795,0.625,1,1
84947,11758,3403,5790,2797,1321,1388,1596,2473,1.0,1,0
26135,723795,1013347,995803,897834,396728,426316,359474,551448,1.0,1,1
10169,0,0,20535,8695,1847,2426,7248,5356,0.75,1,0
26297,2147,3020,3645,0,2117,3436,1789,3228,0.875,1,0
57515,0,0,411,1683,878,757,1352,882,0.75,1,0
10955,5162,5638,4958,2692,2162,0,2334,3976,0.875,1,0
256987,0,0,6311,2473,0,0,0,0,0.25,0,0
5265,1427832,167200,60464,62653,8161,20668,325603,238667,1.0,1,1
256394,0,15598,0,0,0,0,0,0,0.125,0,0
145264,0,0,0,0,0,0,0,0,0.0,0,0
12,103818,4531,1116,854,558,522,71572,36702,1.0,1,1
5267,9754,54125,11051,23186,20408,2294,23816,8807,1.0,1,0
5104,0,0,2832,3141,0,1134,5292,3762,0.625,1,0
866,1800,0,0,0,0,0,2152,932,0.375,0,0
6906,0,0,0,0,0,0,0,0,0.0,0,0
1992,778460,720609,569600,524805,1069661,941000,871527,1195864,1.0,1,1
5273,477,33,131,0,95,94,0,40,0.75,1,0
89777,0,0,0,0,0,2475,0,0,0.125,0,0
5275,0,0,0,0,0,0,0,0,0.0,0,0
5055,260,49,0,0,0,39,58,126,0.625,1,0
6317,0,0,8818,6936,0,0,0,0,0.25,0,0
5268,0,0,0,0,0,1512,0,0,0.125,0,0
5269,352031,236973,189235,136370,203813,340119,257853,472525,1.0,1,1
5271,16444,26093,1815,5878,32200,45894,14597,49998,1.0,1,0
5272,500695,227121,228792,410544,931599,1246597,880367,1785724,1.0,1,1
462,76219,18145,12969,11636,2416,6895,119457,112228,1.0,1,1
3053,125293,61227,4885,30049,10530,16149,151048,115384,1.0,1,1
5054,0,0,0,0,0,0,0,0,0.0,0,0
5270,3507,0,2168,0,0,0,0,1092,0.375,0,0
5176,792,0,1518,0,1501,3299,1494,1601,0.75,1,0
5345,5456,2198,0,4930,5789,4550,67558,54226,0.875,1,1
710,40585,1706,1251,4289,194,1708,33149,26121,1.0,1,0
871,125564,62057,77896,33209,13253,16915,2923,16845,1.0,1,1
5274,0,0,0,0,0,861,0,0,0.125,0,0
27244,0,0,0,0,909,1082,0,1517,0.375,0,0
83667,2893,14193,4676,4287,0,0,5041,6119,0.75,1,0
143686,13151,4589,12966,6919,3044,1601,5963,3306,1.0,1,0
6418,4633809,3196812,2645056,1993901,1113196,1602818,1351591,2075414,1.0,1,1
9739,1389,2794,4909,6984,9106,9850,12510,15468,1.0,1,0
23067,66,4242,1795,1697,3356,2695,3642,5163,1.0,1,0
29072,1235,1654,1851,2825,2954,2688,4302,2624,1.0,1,0
84193,66686,67130,55214,23555,19440,16844,10345,19227,1.0,1,0
55209,640,0,468,104,491,329,500,385,0.875,1,0
80854,0,0,0,9826,0,1758,0,0,0.25,0,0
387893,94440,96391,84326,0,83258,12967,0,0,0.625,1,1
9869,9977,5860,6546,3016,2495,2489,2952,3561,1.0,1,0
6419,0,9009,5022,8013,16202,26581,11775,14207,0.875,1,0
23064,2162,1669,14303,11672,7751,7676,6272,11862,1.0,1,0
10291,565774,560108,454687,523403,313394,397073,356553,493042,1.0,1,1
8175,271758,258927,263576,162949,129333,176118,108275,145240,1.0,1,1
10946,728978,576624,487843,394957,212928,246837,229903,358924,1.0,1,1
23451,542660,656172,523662,476320,484520,488437,447819,565764,1.0,1,1
10992,671467,539737,442603,455046,314786,317092,336279,394542,1.0,1,1
23450,645900,588808,547843,488304,305742,335022,315477,394314,1.0,1,1
10262,181211,140004,151376,83138,143077,118085,176059,202532,1.0,1,1
83443,1023741,607429,585473,799146,288683,743775,492301,713446,1.0,1,1
51639,522883,605401,459486,474694,290906,248482,323860,376210,1.0,1,1
51460,1369,991,1008,0,0,858,449,1084,0.75,1,0
57713,0,0,612,0,714,796,904,979,0.625,1,0
2810,6321,0,164436,26890,10169,31069,34908,51387,0.875,1,1
6421,1347259,1129172,1342500,1919862,1154536,1246513,1733703,1464011,1.0,1,1
119392,0,0,0,0,1600,1677,0,0,0.25,0,0
6433,20170,22255,21459,12677,15472,13424,14723,16326,1.0,1,0
113402,0,0,0,0,0,0,0,0,0.0,0,0
375035,0,0,1115,0,0,0,0,271,0.25,0,0
84826,6745,11082,13889,0,3802,5270,5987,3015,0.875,1,0
94081,1477308,1998329,1917481,1014073,916620,1002020,1358386,1500829,1.0,1,1
118980,16469,26337,20000,18540,13181,21130,27308,41371,1.0,1,0
81855,81265,123185,123880,113845,98135,111108,133364,152169,1.0,1,1
119559,15855,10226,9345,9625,8115,5345,5509,7588,1.0,1,0
94097,7429,6581,0,0,2210,0,2918,8416,0.625,1,0
23678,0,0,0,0,7405,6009,3290,5092,0.5,0,0
151648,0,0,0,0,0,0,0,0,0.0,0,0
8879,27890,50962,64482,22509,47722,52469,73865,59620,1.0,1,1
81537,286,5937,2500,10788,5054,3036,9620,8964,1.0,1,0
6448,0,0,0,1860,10687,1402,14766,22766,0.625,1,0
6449,446855,422686,306974,186956,53708,65912,51440,76012,1.0,1,1
54557,31598,83903,40493,50726,64832,79638,88218,159299,1.0,1,1
10603,0,0,0,0,0,0,0,0,0.0,0,0
4068,304056,505845,571734,241453,392941,386805,366498,487332,1.0,1,1
117157,0,0,0,0,0,0,0,0,0.0,0,0
9047,59317,44054,79658,22190,0,4444,201,0,0.75,1,0
10044,6530,8683,10092,3028,1863,2549,1118,2739,1.0,1,0
63898,0,0,1980,1653,0,0,0,0,0.25,0,0
6451,705899,373145,374599,344389,810095,835681,818955,945946,1.0,1,1
83699,0,0,0,0,0,3109,0,3798,0.25,0,0
83442,2087323,1385285,965393,679432,777521,848896,696192,824111,1.0,1,1
23616,293984,225814,267828,121137,282694,267253,224160,320065,1.0,1,1
6452,0,0,4820,0,550,0,411,1413,0.5,0,0
23677,0,0,0,1863,0,0,0,0,0.125,0,0
9467,0,0,0,0,0,0,0,0,0.0,0,0
80851,6904,0,0,5829,0,0,0,2750,0.375,0,0
6455,160955,127613,114531,51878,45195,61451,43303,64903,1.0,1,1
51100,134844,68445,99012,55769,57085,73478,47807,94735,1.0,1,1
56904,152628,123104,103669,88790,111859,98003,75276,134258,1.0,1,1
30011,336207,284905,280035,293436,536649,508756,459248,752227,1.0,1,1
9644,0,321,3267,0,2302,2877,0,657,0.625,1,0
285590,434,363,203,0,0,0,0,0,0.375,0,0
54436,0,0,0,0,0,0,0,0,0.0,0,0
26751,0,0,0,0,4050,3884,3018,2563,0.5,0,0
81858,14033,30234,10339,0,9681,5347,10002,18679,0.875,1,0
6464,27756,20773,20514,15503,18982,19906,19871,25174,1.0,1,0
79801,32148,9069,5395,11135,616,0,788,0,0.75,1,0
56961,0,0,3840,0,0,0,0,0,0.125,0,0
92799,56405,58594,56366,25335,4893,4459,9071,5056,1.0,1,0
6470,132954,142681,114498,70446,19959,25285,14730,33655,1.0,1,1
6472,2219803,2302096,2016278,1123046,127931,143819,162171,159519,1.0,1,1
8036,39586,55570,87245,34903,43906,51915,40841,70416,1.0,1,1
23729,56941,60406,42113,23206,14697,27675,18075,26483,1.0,1,0
257218,20566,56889,18136,12367,4670,5223,48542,10678,1.0,1,0
54414,0,0,0,3805,987,0,0,0,0.25,0,0
6478,0,0,0,0,0,0,0,0,0.0,0,0
54847,0,0,0,0,619,2229,0,1457,0.375,0,0
51092,2612,1979,2870,976,766,1262,1180,2221,1.0,1,0
59307,12604,9799,12802,11799,38428,34485,41368,36671,1.0,1,0
6614,322,0,0,1417,0,0,1150,0,0.375,0,0
89790,0,0,2448,0,888,1417,1233,1683,0.625,1,0
100049587,0,0,0,0,0,0,0,0,0.0,0,0
8778,0,0,0,0,0,12114,10368,17019,0.375,0,0
946,0,0,0,0,0,0,0,0,0.0,0,0
27036,0,0,0,0,1547,2230,0,0,0.25,0,0
27181,0,0,0,0,0,0,0,0,0.0,0,0
27180,0,608,2003,128,434,2678,72,199,0.875,1,0
10280,29297,56038,0,28904,24392,17680,49631,36148,0.875,1,0
23387,2020,3354,1190,2004,2040,2460,3661,4646,1.0,1,0
80143,12237,19282,29146,58670,38406,19952,144836,20267,1.0,1,1
64374,1570,0,0,1496,0,0,0,0,0.25,0,0
25942,69863,77002,73362,61565,92149,93167,91241,104490,1.0,1,1
23309,3832,1760,2089,5664,1837,1332,544,578,1.0,1,0
6494,97982,78608,85364,52943,50165,56936,53412,75013,1.0,1,1
26037,1147,2702,1561,1945,2748,3105,2775,4537,1.0,1,0
23094,0,0,418,0,0,411,494,399,0.5,0,0
140885,0,1272,5729,28555,6838,1577,6523,12131,0.875,1,0
10326,0,0,1269,0,0,0,0,0,0.125,0,0
284759,0,0,6956,0,0,0,0,0,0.125,0,0
55423,156998,10229,137127,159034,102661,68190,123777,108393,1.0,1,1
23411,58,5695,1550,6793,3128,2027,3376,3994,1.0,1,0
22933,34934,28782,35811,6486,7719,4835,8938,11895,1.0,1,0
23410,38624,23733,21324,5874,25924,27648,27763,17831,1.0,1,0
23408,32056,36039,20250,16413,8841,19504,20422,30058,1.0,1,0
51548,36302,39839,26548,10495,8008,12624,7292,11184,1.0,1,0
51547,9016,6658,6083,6633,7447,10237,9825,10127,1.0,1,0
27240,252881,232612,209346,117205,60482,72427,135180,137285,1.0,1,1
220134,19226,15984,13129,8122,0,0,0,0,0.5,0,0
348235,0,0,0,0,0,0,0,0,0.0,0,0
221150,20602,14720,13280,11344,0,0,0,0,0.5,0,0
8631,139997,68983,52104,38385,306794,346283,340782,455987,1.0,1,1
8935,5062,2976,4585,5278,1084,1730,1046,3965,1.0,1,0
6497,3945,0,0,2366,918,929,1158,1113,0.75,1,0
6498,0,0,0,0,2283,0,2276,0,0.25,0,0
6499,56214,61792,59463,25591,60947,55625,41464,67470,1.0,1,1
23517,205547,193567,195338,154398,81449,93349,87367,107457,1.0,1,1
6500,920962,831537,586122,548310,357858,475251,400709,518521,1.0,1,1
6502,0,0,0,1354,0,0,0,0,0.125,0,0
6503,0,0,0,0,791,0,0,0,0.125,0,0
84174,8317,0,7342,2828,816,1762,1851,3000,0.875,1,0
122060,472,2652,5505,5644,1573,3271,2099,3281,1.0,1,0
57606,46197,32984,33673,24935,25189,27770,21742,32710,1.0,1,0
6504,21328,30325,25529,27159,7593,1259,11383,11212,1.0,1,0
114836,32384,15155,20953,9013,0,0,8226,0,0.625,1,0
57823,0,0,0,0,0,0,0,0,0.0,0,0
56833,0,0,0,0,0,0,0,0,0.0,0,0
84068,5913,3390,1437,1488,593,685,0,717,0.875,1,0
6556,0,0,0,0,0,0,0,0,0.0,0,0
6558,2393,6666,6759,3655,226,539,0,994,0.875,1,0
6560,3969,2407,2394,1374,0,0,0,0,0.5,0,0
9990,5724,8151,12611,5172,3620,5478,8213,5001,1.0,1,0
10723,1611,1338,5101,4109,977,647,1710,1408,1.0,1,0
56996,2799,1319,0,174,804,1526,1141,367,0.875,1,0
51296,0,0,2024,1533,0,0,0,0,0.25,0,0
121260,15702,5657,2798,2999,2871,0,2586,14543,0.875,1,0
6566,56921,85696,76884,84911,899,6531,0,4140,0.875,1,1
117247,0,0,0,3049,0,798,0,0,0.25,0,0
9123,39894,74544,101849,59923,9215,1865,2120,9900,1.0,1,1
9194,3717,5828,4591,3226,1967,3656,5363,0,0.875,1,0
26503,0,0,0,0,2228,0,907,995,0.375,0,0
6571,0,0,0,0,0,0,0,0,0.0,0,0
116843,0,0,0,0,0,0,0,0,0.0,0,0
6573,1446,1234,1941,1318,0,501,796,0,0.75,1,0
6506,0,0,0,0,0,0,0,0,0.0,0,0
6507,0,0,0,0,0,0,0,0,0.0,0,0
6509,5421,16227,34384,15042,0,0,0,0,0.5,0,0
6510,52250,59795,55303,109708,771,475,1644,797,1.0,1,1
6574,0,4668,4466,2991,24027,19163,0,26068,0.75,1,0
6583,0,0,0,0,0,0,0,0,0.0,0,0
6576,240329,249727,256681,127840,193901,211490,223231,312147,1.0,1,1
1468,0,0,0,0,277,0,651,0,0.25,0,0
8402,613967,790363,708084,637134,887308,1048275,946944,954232,1.0,1,1
8604,85717,65639,87297,87803,206168,175813,211843,206036,1.0,1,1
10165,10633,12373,18917,5116,41912,27208,51514,31012,1.0,1,0
10166,12498,8782,4513,5611,5380,5029,3869,5984,1.0,1,0
8034,3814,0,4798,4193,0,0,0,0,0.375,0,0
10478,3065,2647,4339,0,0,2568,2043,2249,0.75,1,0
60386,34222,44146,34461,21960,7796,14198,8718,9687,1.0,1,0
788,219807,197523,260259,164157,199215,162120,251866,231278,1.0,1,1
79751,88214,133384,125593,123054,54471,69953,111194,84961,1.0,1,1
29957,142974,188717,184106,92742,160362,197774,252077,265392,1.0,1,1
114789,49,4040,4573,347,494,750,2009,1199,1.0,1,0
115286,0,0,0,0,0,1443,0,2133,0.25,0,0
123096,0,0,0,0,0,4088,0,0,0.125,0,0
5250,1104605,1599717,1624603,860456,1018216,1056169,986682,1061183,1.0,1,1
253512,134,13534,12304,3013,3626,2230,1333,3068,1.0,1,0
81034,35903,32238,20451,15343,7503,5854,10639,10792,1.0,1,0
399512,0,0,0,0,0,771,1435,1208,0.375,0,0
55186,8290,8791,6230,0,4852,5913,6260,0,0.75,1,0
54977,0,0,0,0,0,0,0,0,0.0,0,0
291,6321,12147,6815,6442,41709,38438,17075,21591,1.0,1,0
55972,34415,33809,30141,26090,65132,56015,81452,66572,1.0,1,1
284439,0,4179,3470,0,11573,27491,20363,10244,0.75,1,0
91137,4542,4650,6899,5466,12614,13905,17935,13328,1.0,1,0
292,5778731,6272922,5378804,5311249,2647135,1914773,2162790,2278041,1.0,1,1
92014,0,3986,8612,3159,8448,10558,11482,11525,0.875,1,0
401612,3190,3241,2421,0,0,0,0,2695,0.5,0,0
293,807994,975599,642699,702708,297726,303245,374914,417904,1.0,1,1
1836,2031,0,0,0,0,0,0,0,0.125,0,0
376497,0,1193,0,0,3425,11062,11812,6053,0.625,1,0
11001,1223,58661,52903,820,272,133,226,0,0.875,1,0
11000,43,178,0,64,520,202,221,200,0.875,1,0
10999,35116,51968,45187,36905,3966,8829,16681,17454,1.0,1,0
64078,0,0,0,0,0,0,0,0,0.0,0,0
2030,29172,114301,170902,51630,0,0,0,0,0.5,0,1
55315,0,0,0,0,0,0,0,0,0.0,0,0
6513,74322,131845,119590,51790,2520,3240,915,1561,1.0,1,1
114134,0,0,0,0,0,0,0,0,0.0,0,0
6515,115140,220413,192566,56497,9177,11650,22096,19509,1.0,1,1
6518,0,0,0,0,3252,0,0,1121,0.25,0,0
11182,0,0,20242,0,0,0,951,0,0.25,0,0
29988,0,0,0,0,0,0,0,0,0.0,0,0
56606,0,0,0,0,779,0,0,0,0.125,0,0
7779,1376,0,1634,3318,0,643,0,0,0.5,0,0
64924,2077,712,5240,3987,2747,3758,2013,3721,1.0,1,0
55676,6396,10352,16427,0,5699,4135,5565,5484,0.875,1,0
148867,15054,21925,30383,20713,4552,8238,14627,14958,1.0,1,0
10463,10267,13239,15142,5674,15211,7992,15769,17407,1.0,1,0
1317,0,0,0,0,0,0,0,0,0.0,0,0
9197,0,4383,6513,6966,3631,4124,5550,15556,0.875,1,0
10568,22465,9759,0,11791,2930,0,0,0,0.5,0,0
10559,4336,3089,0,0,1300,1159,4888,1853,0.75,1,0
23443,0,2081,0,0,3387,4754,5564,6937,0.625,1,0
113829,81962,95869,147275,149625,122362,147025,159488,208022,1.0,1,1
10237,0,0,0,1987,2183,0,0,0,0.25,0,0
347734,20327,27355,42662,21553,5723,7143,5992,17944,1.0,1,0
51000,1433,0,0,0,1459,1128,960,1302,0.625,1,0
51006,0,0,0,0,336,0,0,0,0.125,0,0
23169,0,0,0,0,0,0,0,0,0.0,0,0
340146,0,0,0,0,0,0,0,0,0.0,0,0
79939,39229,44497,51468,29575,13520,11779,24346,11767,1.0,1,0
728661,0,0,0,0,1671,1380,926,1251,0.5,0,0
54733,1393,8153,7048,2979,0,580,0,0,0.625,1,0
54978,0,0,1781,562,319,0,694,792,0.625,1,0
206358,0,0,0,0,0,0,0,0,0.0,0,0
54020,0,0,0,0,0,0,0,0,0.0,0,0
219855,1623,1561,1698,0,0,2942,0,0,0.5,0,0
2542,0,0,0,0,0,0,0,0,0.0,0,0
124565,533,0,488,1698,1034,805,818,675,0.875,1,0
54407,4812,0,3665,3660,10955,2830,0,2027,0.75,1,0
92745,7281,10387,6352,15578,0,0,0,0,0.5,0,0
55238,0,0,0,0,0,0,0,0,0.0,0,0
153129,1317,0,0,0,0,0,0,0,0.125,0,0
57181,6886,5882,12415,1891,2760,0,19346,1137,0.875,1,0
201266,9549,10165,9860,0,3804,4525,4310,4631,0.875,1,0
23516,7537,8277,7337,0,2853,3765,4291,2538,0.875,1,0
7922,23,0,2563,1723,726,711,3529,916,0.875,1,0
64116,5399,13132,12317,0,0,0,0,0,0.375,0,0
55334,0,0,1028,0,0,0,0,0,0.125,0,0
6520,451779,637639,463651,378712,62119,77003,90251,93173,1.0,1,1
54946,4829,0,0,0,12737,13832,11805,19430,0.625,1,0
124935,9,0,0,0,0,481,0,50,0.375,0,0
29015,0,8011,7930,2558,0,0,0,0,0.375,0,0
23446,13657,11022,15042,5124,4410,5281,3799,7318,1.0,1,0
57153,252,1181,8518,8096,10604,10719,17017,16150,1.0,1,0
85414,0,0,0,0,0,0,0,0,0.0,0,0
113235,0,0,0,0,0,0,0,0,0.0,0,0
283537,10918,4556,0,4941,0,0,1257,4585,0.625,1,0
6521,5252,6254,1543,0,0,744,0,0,0.5,0,0
57282,0,0,0,0,0,0,0,0,0.0,0,0
22950,79336,58490,51052,42813,28884,30539,27396,35180,1.0,1,0
6522,9866,16166,11722,9490,9729,27082,10554,15229,1.0,1,0
8671,0,0,0,0,0,0,0,0,0.0,0,0
9497,7267,11116,19733,1816,1941,2451,2695,4032,1.0,1,0
6526,6206,4068,4599,988,0,0,0,0,0.5,0,0
8884,3662,6523,4950,2572,0,0,0,0,0.5,0,0
6539,0,0,0,0,0,0,0,0,0.0,0,0
6532,0,0,0,0,0,0,0,0,0.0,0,0
6533,1632,1132,5719,7516,0,0,157,0,0.625,1,0
6541,20837,22326,19765,18178,677,494,4557,1035,1.0,1,0
23657,0,0,1153,0,0,0,0,0,0.125,0,0
8140,32633,88674,41173,51478,1653,5640,0,0,0.75,1,1
9057,2290,0,0,0,2724,1003,1939,1479,0.625,1,0
84138,19598,12827,9453,2132,8706,5946,7740,10114,1.0,1,0
9056,0,0,0,0,0,0,0,0,0.0,0,0
6546,0,0,13471,0,0,0,0,0,0.125,0,0
80024,0,0,0,0,2691,5817,4373,6633,0.5,0,0
6548,2520,4714,7113,5116,0,1498,1499,1405,0.875,1,0
9368,1558612,1012171,1035931,1291019,463652,572128,585381,605936,1.0,1,1
10479,0,0,6332,1295,2183,2517,3922,3323,0.75,1,0
84679,2195,3708,3753,1690,0,0,0,0,0.5,0,0
285195,5429,0,3138,0,1003,991,1840,1334,0.75,1,0
133308,0,0,0,0,0,0,0,0,0.0,0,0
11309,0,0,0,0,0,0,0,0,0.0,0,0
353189,0,0,0,0,0,0,0,0,0.0,0,0
91607,11332,29024,5988,7176,0,0,0,0,0.5,0,0
146857,13815,21103,30897,0,3253,3578,1830,4248,0.875,1,0
342618,484,0,0,111,0,991,695,0,0.5,0,0
162394,158089,97720,107319,169916,470750,465506,321896,447572,1.0,1,1
81892,1696936,1597004,1673044,1108294,271396,385817,266078,386831,1.0,1,1
139065,0,0,444,0,0,0,0,0,0.125,0,0
9748,41266,43423,36807,31127,28034,22200,24759,38635,1.0,1,0
7871,1215,5272,7107,6532,1148,4706,11444,10176,1.0,1,0
6590,0,0,0,0,0,0,0,0,0.0,0,0
79811,84256,65969,67902,107882,90461,99629,92091,129498,1.0,1,1
10569,6488,9289,8028,19157,11502,14725,17102,11547,1.0,1,0
128710,0,0,0,0,0,0,0,0,0.0,0,0
4086,0,0,0,0,0,0,0,0,0.0,0,0
4087,84743,109655,109245,47126,34862,38492,20994,59130,1.0,1,1
4088,26437,22865,16614,15501,3231,2991,3499,4193,1.0,1,0
4089,30152,29798,26327,13203,30825,35867,25331,38610,1.0,1,0
4090,0,0,0,0,0,0,0,0,0.0,0,0
60682,31563,44100,35815,4022,9097,18445,9850,14183,1.0,1,0
64744,247982,319708,277962,112240,104668,117534,114945,166375,1.0,1,1
6595,29029,34802,36194,24401,28193,28373,31718,37146,1.0,1,0
6597,83445,92488,85291,79670,59598,58466,61240,83143,1.0,1,1
8467,262699,276014,303850,288575,194257,208112,198827,212533,1.0,1,1
56916,32885,29557,23407,14751,7328,5069,3951,6247,1.0,1,0
50485,2764,8363,14587,5555,12803,9627,11398,22250,1.0,1,0
6598,85777,69548,68498,13287,47532,41486,29350,57696,1.0,1,0
6599,115470,103442,71366,63000,22993,23022,29083,26916,1.0,1,1
6601,206829,189987,158211,135386,157838,171682,166439,197674,1.0,1,1
6602,22141,26499,33479,28283,36308,35894,25801,35512,1.0,1,0
6603,174248,181415,163428,103910,106205,102467,105733,148255,1.0,1,1
6605,188450,188772,152142,150128,114355,95958,118030,133503,1.0,1,1
8243,303573,318583,333729,314223,348143,340594,408890,456701,1.0,1,1
10592,397220,372183,343623,229403,1632,2431,2835,5733,1.0,1,1
9126,259962,258239,234623,244982,237599,265108,292405,331462,1.0,1,1
10051,228743,251886,220936,214887,3222,4068,9094,2423,1.0,1,1
23137,29227,30653,25857,20609,19331,18592,16384,22707,1.0,1,0
79677,19087,20676,16554,18248,9325,10435,14513,15436,1.0,1,0
23347,193127,191803,178891,155227,159931,170221,168265,167248,1.0,1,1
140775,2553,2020,2880,974,380,4990,334,601,1.0,1,0
91689,0,0,0,0,2751,8228,2708,3740,0.5,0,0
55671,58908,51561,50364,43358,32941,33825,26221,37319,1.0,1,0
23049,2346,3163,2061,1954,1288,1489,1153,1123,1.0,1,0
23381,0,2436,1462,0,1843,1186,1104,1424,0.75,1,0
23293,3177,2716,1808,4331,4024,1681,2637,3766,1.0,1,0
9887,0,2377,2400,2471,3137,1997,2513,5052,0.875,1,0
55181,6554,8001,9823,9995,4156,6873,2188,5330,1.0,1,0
56006,9907,14444,8983,13166,12640,12730,10249,30523,1.0,1,0
388588,0,0,0,0,53211,0,49911,38971,0.375,0,1
113444,13693,18202,18150,11897,0,0,21133,18910,0.75,1,0
389203,26467,40808,45390,36706,41043,52155,67877,81197,1.0,1,1
284422,0,0,0,0,0,0,0,0,0.0,0,0
643008,0,0,0,0,0,0,0,0,0.0,0,0
57150,0,0,0,0,14765,0,14332,0,0.25,0,0
6606,35597,11560,30538,25381,5233,13397,15410,21835,1.0,1,0
10285,167302,164685,122992,109379,107769,93793,140366,141104,1.0,1,1
6609,1962,1131,2256,0,0,214,682,645,0.75,1,0
6610,0,0,472,0,4416,0,0,0,0.25,0,0
55512,46,0,0,0,0,0,0,0,0.125,0,0
55627,77933,86103,85248,48506,47648,45933,53656,53737,1.0,1,1
10924,0,0,0,0,0,0,0,0,0.0,0,0
23676,0,0,0,0,0,0,0,0,0.0,0,0
6611,284252,223244,160021,57413,46315,73009,50778,58876,1.0,1,1
6525,20456,9501,5303,7622,0,0,0,0,0.5,0,0
55234,341478,336590,276962,234979,221517,210448,208298,242749,1.0,1,1
23583,1488448,0,3372,1839,1921,2837,0,2920,0.75,1,1
64750,0,0,497,823,716,567,0,745,0.625,1,0
56950,6280,4621,4461,0,0,3275,0,0,0.5,0,0
64754,38728,44671,52212,8181,4422,7016,2679,12960,1.0,1,0
114826,0,0,0,0,0,1160,535,1911,0.375,0,0
10322,7660,15960,6235,16438,10270,31923,9427,28318,1.0,1,0
8773,384159,362572,386203,379591,127548,193091,238767,288114,1.0,1,1
9342,131824,60667,65969,99273,34092,34930,40346,47107,1.0,1,1
116841,2186,1435,1869,0,0,0,0,0,0.375,0,0
