Majority protein IDs,Gene names,CopyNumber_T4.naive_01_activated,CopyNumber_T4.naive_02_activated,CopyNumber_T4.naive_03_activated,CopyNumber_T4.naive_04_activated,CopyNumber_T4.naive_01_steady-state,CopyNumber_T4.naive_02_steady-state,CopyNumber_T4.naive_03_steady-state,CopyNumber_T4.naive_04_steady-state
Q13555-9,CAMK2G,0,0,0,0,677,0,0,0
Q13557-12,,8252,1301,0,0,3025,0,0,0
Q13561;Q13561-3;Q13561-2;F8W1I6;H0YI98;F8VW18,DCTN2,543023,522962,468737,249792,269866,329396,250735,310936
Q13564;Q13564-2;Q13564-4;Q13564-3,NAE1,160191,166681,137025,73379,85359,92532,80832,122481
Q13568;Q13568-4,IRF5,0,0,0,0,0,0,0,0
Q13568-3;Q13568-2;Q13568-5,IRF5,0,800,1111,872,690,1414,3837,2011
Q13571,LAPTM5,0,13585,17906,12639,0,0,0,0
Q13572;Q13572-2;G3V588;G3V5A3;G3V4M9,ITPK1,18736,13862,19046,6708,15305,577,2238,3019
Q13573;G3V4X8,SNW1,241396,231848,229790,178136,133766,118316,148114,136898
Q13574,DGKZ,36208,36313,33406,15880,47280,47519,36456,57097
Q13574-7,DGKZ,0,0,0,0,0,0,0,0
Q13576;D6R939,IQGAP2,135426,189270,166049,120301,128175,137849,103081,163412
Q13586;G0XQ39;E9PNJ4;Q13586-2;H0YDB2,STIM1,99464,144656,120658,135685,123573,134973,193689,195607
Q13588;A8MW78,GRAP,68248,35811,59695,45420,122595,179827,151597,145796
Q13595;Q13595-4;Q13595-3;Q13595-2,TRA2A,226995,137390,176796,176236,112051,144014,153556,187478
Q13596;Q13596-2;Q13596-3;H0YK42,SNX1,262852,214068,161404,129435,58652,74572,67113,110587
Q13601;Q13601-2;A0A087WZC7,KRR1,153346,156333,144323,126905,102185,141089,117345,124339
Q13608;Q13608-3;Q13608-2,PEX6,6902,4437,3912,1564,1582,0,1128,1557
Q13610;B4DJV5,PWP1,108635,59854,72084,48148,27067,20345,18387,29370
Q13614;C9JEX3;Q13614-2,MTMR2,2271,3127,3376,3237,436,0,0,0
Q13615;Q13615-3;Q13615-2;G5E953,MTMR3,543,1126,1420,875,2525,4086,2399,6344
Q13616;A0A0C4DGX4,CUL1,119068,165384,132136,77405,43500,38383,31975,51319
Q13617-2;Q13617;A0A0A0MTN0;Q5T2B5,CUL2,112026,111724,80615,78871,72547,71566,54660,91236
Q13618;Q13618-2;Q13618-3;A0A087WTG3,CUL3,84034,137761,91024,96076,117788,115617,106366,132055
Q13619;Q13619-2;A0A0A0MR50,CUL4A,104613,100402,102120,87786,50245,47609,42794,62211
Q13620-1;Q13620;K4DI93,CUL4B,67208,114612,108870,61745,80238,69225,78901,91087
Q13625;Q13625-2;Q13625-3,TP53BP2,0,0,1756,1825,0,0,0,0
Q13627;Q13627-4;Q13627-2;Q13627-3;Q13627-5,DYRK1A,31568,41724,28433,9795,12844,15346,14282,17399
Q13630;E9PKL9;E9PP14,TSTA3,448930,260741,257144,222389,105903,160383,97359,168209
Q13636,RAB31,6889,14905,27833,20278,32073,50795,27108,68912
Q13637,RAB32,0,0,1105,0,5306,1732,2067,4521
Q13642-1;Q13642-5;Q13642-4;Q5JXI8;Q5JXH8;A0A0D9SFZ9;Q5JXI2;Q13642-3;A0A0D9SFI6;A0A0D9SFB0;Q5JXH9,FHL1,379848,146884,154727,59722,197539,214323,157404,94679
Q13643,FHL3,2249,0,369,3601,1802,5566,0,484
Q13670,PMS2P11,0,0,0,0,0,0,4433,0
Q13671;Q13671-2;E9PNR2,RIN1,0,0,0,0,0,925,0,0
Q13686,ALKBH1,1935,3723,5434,1220,1329,1299,1638,1225
Q13724;Q13724-2;C9J8D4,MOGS,87453,149397,136541,65141,153436,156124,171401,174317
Q13740-2;Q13740;F5GXJ9,ALCAM,4974,29931,20758,6228,0,0,20778,0
Q13748;Q13748-2;Q6PEY2,TUBA3C;TUBA3E,0,0,0,0,0,0,0,0
Q13761,RUNX3,149582,134590,122814,71178,30524,34011,38563,41787
Q13761-2,RUNX3,0,0,0,0,0,0,0,0
Q13769;F8WCP5,THOC5,52934,77013,74345,69780,66534,68723,55348,60863
Q13772;Q13772-3;Q13772-4;B4DF87;B4DZ85,NCOA4,0,0,848,299,0,0,0,0
Q13790,APOF,144,0,2164,52130,0,0,80142,65456
Q13795;Q13795-3;Q13795-2,ARFRP1,38754,18857,18188,23276,9480,14140,15967,17503
Q13813,SPTAN1,6691,5048,6259,9887,6352,11170,5786,3261
Q13813-2,SPTAN1,849590,591441,698704,669604,1099838,1041643,1230280,1369672
Q13822-2;Q13822;Q13822-3;E7EUF1;E5RIA2,ENPP2,0,0,0,0,0,0,250,230
Q13823,GNL2,28999,30479,33259,62772,11844,10893,12762,19690
Q13825;Q13825-2,AUH,23506,31542,30894,17197,21918,20613,23351,31546
Q13835;Q13835-2;A0A087WYY6,PKP1,0,0,2513,3388,268,5,339,747
Q13838;Q13838-2;Q5STU3;F6WLT2;A0A0A0MT12;F6TRA5;F6UJC5,DDX39B,3061215,2799735,2409297,2112834,1665041,2348649,2003655,2529695
Q13867;K7ES02;K7ESE8;J3KSD8,BLMH,307916,212384,127590,146690,120574,92442,86130,137474
Q13868;A3KFL2;Q13868-2;Q13868-3;A3KFL5;A3KFL1,EXOSC2,334181,213143,250069,126288,102150,104976,78424,131048
Q13884;Q13884-2,SNTB1,101307,54309,93325,64442,34010,46706,27825,52212
Q13885,TUBB2A,0,4404,3325,0,1902,7728,0,0
Q13887;Q13887-2;Q13887-4,KLF5,0,0,0,0,0,0,0,0
Q13888,GTF2H2,0,0,0,0,1014,0,0,2641
Q13895,BYSL,133906,232607,183184,163558,62175,57946,53160,66040
Q13905-4;Q13905;Q13905-3;Q13905-2,RAPGEF1,708,9582,5107,3570,5769,6711,3145,8096
Q13907,IDI1,191706,266008,147166,80151,20250,23817,22162,23032
Q13946;Q13946-3;Q13946-2,PDE7A,0,1913,3973,958,0,0,0,0
Q13948;Q13948-10,CUX1,0,1048,2492,0,0,1826,0,2013
Q13950-2;Q13950;I3L354,RUNX2,0,8493,0,1870,2358,5154,2227,3174
Q13951,CBFB,243237,153109,145502,87743,11529,24369,17060,16657
Q13951-2,CBFB,732259,446224,399024,365413,168136,197434,226587,263307
Q13952;Q13952-3;Q5T6K7;E9PI99;Q13952-6;Q13952-7;Q13952-2;Q13952-5;A0A0A0MT00;Q13952-4,NFYC,59888,36531,20116,29130,51826,60829,47784,72187
Q13976-2;Q13976;A0A0A0MSB3,PRKG1,0,0,241,0,0,216,562,245
Q14004;Q14004-2,CDK13,11921,10810,11967,5315,9280,6421,6160,7023
Q14005;Q14005-3;Q14005-4,IL16,0,0,0,0,401,0,0,0
Q14005-2;H0YLH9,IL16,406436,183166,198338,259887,676557,555102,634553,713690
Q14008;Q14008-3;Q14008-2,CKAP5,139062,206652,176208,107979,57048,44898,47997,63289
Q14011,CIRBP,96478,95555,124962,355892,376976,270824,435144,381266
Q14012,CAMK1,73594,89101,83590,22854,14800,20896,13896,21689
Q14019;H3BT58,COTL1,4436304,2831059,2771393,1791404,2124705,2421410,3075007,4574733
Q14055,COL9A2,0,0,0,1303,0,0,0,0
Q14061;H7C4E5;C9J8T6,COX17,638224,407147,713342,231229,56446,5286,118646,62077
Q14088,RAB33A,88608,179552,422493,59343,0,27511,0,24615
Q14103;Q14103-3;H0Y8G5;H0YA96;D6RAF8,HNRNPD,2868078,3004519,3073559,2114568,2047999,2010309,2074640,2382436
Q14103-4;Q14103-2,HNRNPD,0,0,0,0,0,0,0,0
Q14108;Q14108-2,SCARB2,17969,5419,4685,1209,12500,15719,6278,28956
Q14112;Q14112-2;A0A0A0MTL9;A0A087WZP6;H0YJV3,NID2,0,94,0,0,0,0,0,0
Q14116;Q14116-2,IL18,0,0,0,0,1710,0,0,0
Q14118,DAG1,202,0,0,3337,0,0,809,0
Q14126,DSG2,0,0,0,2634,0,0,0,0
Q14135;Q14135-2;Q14135-4,VGLL4,0,0,0,0,0,0,0,0
Q14137;Q14137-2,BOP1,171710,104592,112570,110892,42534,55275,42852,63930
Q14139;Q14139-2;B7Z7P0,UBE4A,57887,41414,37515,22671,9266,10274,11121,10550
Q14142;Q14142-3,TRIM14,13099,14750,16174,9181,12796,15512,21752,20909
Q14145,KEAP1,95708,29275,72969,49637,1899,0,1002,0
Q14146,URB2,13231,20246,17323,14787,13706,10744,14255,16891
Q14147,DHX34,1116,1364,1884,731,866,739,945,753
Q14149,MORC3,58462,47171,56381,41086,52919,60162,54858,53446
Q14151,SAFB2,143095,130289,99046,126288,114915,149995,165770,140119
Q14152;Q14152-2,EIF3A,529723,723427,549487,522677,255355,259896,204743,313457
Q14153;Q14153-2,FAM53B,0,0,0,0,0,0,0,0
Q14155-5;Q14155;Q14155-2;Q14155-3;E9PDQ5,ARHGEF7,61384,52523,49426,29794,50582,56966,38674,48854
Q14156;Q14156-3,EFR3A,18723,18188,28261,17832,4031,4925,9891,3820
Q14157-1;Q14157-4;Q14157-3,UBAP2L,6184,3864,1752,0,0,0,0,0
Q14157-5;Q14157,UBAP2L,147166,174990,133689,105609,37696,39238,40830,39388
Q14160;Q14160-3;Q14160-2,SCRIB,46220,33140,32878,18595,7467,15167,10507,13876
Q14161;Q14161-3;Q14161-4;Q14161-6,GIT2,90155,84690,61920,47151,43033,46113,42467,76678
Q14161-5;Q14161-9;Q14161-8;R4GNG3;Q14161-10;F8WAK2;Q14161-7;Q14161-11;Q14161-2,GIT2,1414,254,801,1295,1436,1661,1894,2819
Q14162;Q14162-2;A0A0A0MR54;Q14162-3;Q14162-4;Q14162-5,SCARF1,0,0,0,0,0,0,0,0
Q14164;A0A075B7B4;Q14164-2,IKBKE,8970,5618,5974,11877,8782,15889,4972,30870
Q14165;F5H1S8;H0YG07,MLEC,113350,133088,128351,96460,131124,87840,140114,85757
Q14166,TTLL12,310535,298280,304554,139224,87862,115359,73949,102194
Q14181,POLA2,32014,13068,17750,17301,0,264,0,486
Q14186;Q5JSB5;Q14186-2,TFDP1,31487,8782,11669,12120,2573,4912,2407,5357
Q14188,TFDP2,1173,0,0,1664,0,0,0,0
Q14191,WRN,3544,3919,2723,2971,4086,4022,3362,5034
Q14194;Q14194-2;E9PD68,CRMP1,1291,1333,1343,0,0,0,0,0
Q14204,DYNC1H1,279624,363359,295953,193338,175796,157593,114830,187471
Q14207,NPAT,6767,5951,3915,6614,2900,5672,3195,3163
Q14213,EBI3,0,1021,0,0,0,0,0,0
Q14232;F5H0D0,EIF2B1,233603,194732,198920,147023,92087,73584,67718,100978
Q14240;Q14240-2;E7EQG2,EIF4A2,261955,239723,175055,148664,342866,402617,282957,444295
Q14246;Q14246-4;Q14246-2,EMR1,11945,4942,10862,0,0,0,0,0
Q14247;Q14247-3;Q14247-2,CTTN,1724,566,3237,0,0,107,0,0
Q14249,ENDOG,30711,0,27923,12548,5248,5404,5970,9345
Q14254;J3QLD9;E7EMK3;K7EKW9,FLOT2,344492,261286,270972,241333,277237,254250,309168,275581
Q14257;Q14257-2;H0YL43;A8MXP8,RCN2,134634,57532,45690,58681,18717,21630,26882,27908
Q14258,TRIM25,190400,165451,164542,177269,116763,105005,98612,129161
Q14289-2;Q14289,PTK2B,112793,96179,86062,61778,87914,80879,75157,94235
Q14314,FGL2,0,0,0,1084,0,0,0,3254
Q14318-2;U3KQ64;M0R2K9,FKBP8,352548,377410,339624,160536,64855,84803,108141,117635
Q14320;B0S8I6,FAM50A,86860,77973,72694,47045,35265,34836,31024,45715
Q14331;Q9BZ01,FRG1;FRG1B,223527,169512,161858,195136,87708,112088,78876,122562
Q14344;Q14344-2,GNA13,130673,137196,149386,138210,167128,176714,225637,265479
Q14353;Q14353-2,GAMT,51522,20785,33458,17727,9276,15465,9996,19253
Q14376;Q14376-2;Q5QPP3;Q5QPP4;Q5QPP1;A0A0E3D6K8,GALE,132319,58973,35553,30726,3633,5413,7522,3493
Q14392,LRRC32,0,0,0,0,0,0,0,0
Q14410,GK2,5558,0,7264,0,2579,951,0,0
Q14432,PDE3A,26,1233,0,317,0,130,0,138
Q14435;E7EUL0;C9J2C3,GALNT3,0,2051,2613,0,823,1886,2008,1189
Q14444;Q14444-2;G3V153;A0A087X082;E9PLA9,CAPRIN1,468770,470411,322320,395627,77453,57984,67118,71469
Q14457;E7EV84,BECN1,7579,7687,10377,6147,9385,9367,10424,15662
Q14498;Q14498-2;Q14498-3;G3XAC6;H0Y4X3,RBM39,452407,380870,355392,375803,325292,275820,378991,332631
Q14508-2;Q14508-3;Q14508,WFDC2,0,0,0,0,0,0,0,0
Q14511;Q14511-3;A0A087WUD2,NEDD9,4959,2802,1664,3188,1576,2241,8408,1117
Q14515;Q14515-2,SPARCL1,0,0,0,0,0,0,0,0
Q14520;Q14520-2,HABP2,4525,2313,10477,1906,1439,3797,59912,70396
Q14526-2,HIC1,28668,21299,29691,12427,0,0,0,0
Q14554;Q14554-2,PDIA5,10912,16806,25407,6469,2734,5619,2912,5722
Q14558-2;Q14558;B4DP31,PRPSAP1,127413,128314,92259,70674,102685,132533,93211,157166
Q14562;F5H658,DHX8,71262,83278,82925,59516,60341,62909,51450,61682
Q14566,MCM6,1653452,1214958,1193179,755026,6946,13849,5930,12312
Q14568,HSP90AA2,2245,2928,4929,0,3147,0,0,2864
Q14571,ITPR2,6150,10710,9379,3017,16162,12987,18038,14933
Q14573,ITPR3,10275,14728,16172,8915,19420,19969,40210,24405
Q14574-2;Q14574,DSC3,0,0,0,0,0,0,2578,0
Q14586,ZNF267,0,2804,1913,1358,0,779,0,0
Q14592-2;Q14592,ZNF460,0,0,1548,0,378,0,789,0
Q14596;Q14596-2;B7Z5R6,NBR1,0,1158,0,0,0,0,0,0
Q14624,ITIH4,1651,384,0,0,0,0,0,2089
Q14624-2;Q14624-3;Q14624-4;H7C0L5,ITIH4,0,0,0,0,0,0,0,0
Q14642;Q5T1B5;H0Y2W5,INPP5A,6601,8642,14130,10362,0,0,0,0
Q14643;Q14643-4;Q14643-3;Q14643-8;Q14643-7;Q14643-5;Q14643-6;Q14643-2,ITPR1,9556,19966,13769,15020,26183,22640,23949,25978
Q14644;Q14644-2,RASA3,19065,11906,20068,29335,84327,100958,69267,98444
Q14651,PLS1,4283,10188,10235,4987,2565,5786,4848,5422
Q14653;M0QYT9;M0R205;M0QZB8;M0QZB7;Q14653-4;Q14653-2,IRF3,66120,66610,27153,22989,22431,20990,22124,37516
Q14657,LAGE3,101719,139418,97727,56578,27598,67452,43672,21206
Q14667;Q14667-2;Q08E86;K7EQ86,KIAA0100,12635,4722,3642,9293,4946,3998,11744,6021
Q14669-2;Q14669-4,TRIP12,42656,56251,50363,46626,26414,25856,31840,39738
Q14669-3;Q14669,TRIP12,0,0,205,0,0,0,61,0
Q14671;H0YEH2;Q14671-4;E9PR38,PUM1,805,1242,0,1289,460,272,463,609
Q14671-2;Q5T1Z4;Q5T1Z8;Q14671-3;H0YDK8,PUM1,30839,39227,39862,17604,16258,16389,18717,20437
Q14674;Q14674-2,ESPL1,1451,0,1708,0,0,0,126,0
Q14676;Q14676-2;Q14676-3;Q14676-4,MDC1,26111,31891,28343,23408,22776,23495,22044,27675
Q14677-3,CLINT1,206508,143737,138675,118114,63768,56539,68798,68699
Q14678;Q14678-2,KANK1,2600,1710,0,657,0,1258,0,0
Q14680;Q14680-5;Q14680-7;Q14680-6,MELK,4036,6588,3529,0,0,0,0,0
Q14683,SMC1A,303573,318583,333729,314223,348143,340594,408890,456701
Q14684;Q14684-2,RRP1B,142698,173806,172846,155372,65904,67721,77170,90592
Q14686,NCOA6,90,1350,2091,1701,1310,1668,1631,2429
Q14687;Q14687-2;Q14687-3;H0Y613,GSE1,3648,0,2465,0,0,0,0,0
Q14689;Q14689-6;Q14689-5;Q14689-3;Q14689-2,DIP2A,907,1663,0,1906,918,670,357,198
Q14690,PDCD11,131180,154799,148228,123885,81230,78628,72625,98745
Q14691,GINS1,8121,18604,36947,22680,8726,0,0,0
Q14692,BMS1,58405,71711,62423,52522,43117,43315,44898,58278
Q14693;Q14693-3;Q14693-2;Q14693-4;Q14693-5;Q14693-7,LPIN1,6110,3733,3303,1583,0,0,630,1289
Q14694;Q14694-3;Q14694-2,USP10,140501,132820,114845,83105,20430,30018,23272,33010
Q14696,MESDC2,327375,166005,234387,313122,191978,196979,120370,283816
Q14697;F5H6X6,GANAB,91,0,2031,4902,374,2995,3185,4321
Q14697-2;E9PKU7,GANAB,1095737,1009829,934254,537625,386658,417687,388866,541829
Q14699;G3XAJ6;C9JHG2,RFTN1,96440,141341,94191,67759,43914,47919,63241,70060
Q14728;D6RE79;D6RIZ4,MFSD10,7431,2714,6757,9079,31016,42531,29067,52597
Q14738;E9PFR3;Q14738-2;Q14738-3;H0Y8C4,PPP2R5D,130417,184501,188587,107319,62955,85001,54499,88376
Q14739;C9JXK0,LBR,174105,295889,309040,413583,440164,565203,512806,482123
Q14746;Q14746-2;B7Z2Y2,COG2,19352,19605,21113,7672,10810,9285,7647,7127
Q14761,PTPRCAP,494811,393413,501104,312022,604700,603366,556660,670639
Q14764,MVP,1169613,1186145,815885,750848,452800,469636,351053,617840
Q14765,STAT4,341711,336446,215431,130602,30131,44678,21522,46085
Q14766;E7EV71;Q14766-2,LTBP1,0,0,0,0,44,38,240,101
Q14774,HLX,0,0,0,0,0,0,0,0
Q14789-2,GOLGB1,18455,23455,20328,17081,8986,11946,12962,12517
Q14790-4;Q14790;Q14790-9;Q14790-2;Q14790-3;A0A0A0MS31;Q14790-8;Q14790-7,CASP8,36963,38428,52219,19228,21718,33979,20566,35287
Q147X3;Q147X3-2;J3KNC2,NAA30,18017,31136,21764,7754,1782,4691,0,2649
Q14807;Q14807-2;H3BRB3,KIF22,42603,59334,64666,49146,163,0,0,0
Q14814-4;Q14814;Q14814-6;Q14814-3,MEF2D,12592,15212,10030,4189,2140,4124,3419,4804
Q14847;Q14847-2;C9J9W2;Q14847-3,LASP1,889351,481688,534746,628488,423616,650463,784694,912352
Q14849;Q14849-2;J3QLM1,STARD3,0,3336,46692,7354,2278,4936,2801,5443
Q14865;Q14865-2,ARID5B,1079,2029,2135,1409,172,468,916,706
Q14872,MTF1,0,0,0,0,0,0,0,0
Q14894;I3L325;I3NI53;I3L2W5,CRYM,51729,0,9635,4346,0,998,0,1072
Q14914;Q14914-2;F2Z3J9,PTGR1,3975,0,0,0,0,0,1460,0
Q14943,KIR3DS1,0,0,0,0,0,0,0,0
Q14956;Q14956-2,GPNMB,0,37662,10415,0,0,0,0,2875
Q14964,RAB39A,0,0,0,0,0,0,6114,0
Q14966;Q14966-3;Q14966-4,ZNF638,21899,24475,22055,20788,21628,22144,23159,25361
Q14974;Q14974-2;J3KTM9,KPNB1,1938667,2312072,1840593,1490616,919211,903671,697461,1044951
Q14978-2;Q14978;A0A0A0MRM9,NOLC1,250139,199044,224433,375060,160786,159651,203708,225566
Q14978-3,NOLC1,0,0,0,0,0,0,0,0
Q14980;Q14980-4;Q14980-3,NUMA1,324085,339602,314499,335359,478953,454947,552317,546955
Q14980-2;A0A087WY61,NUMA1,3937,5118,5405,3838,4341,11201,3405,4439
Q14997;Q14997-2,PSME4,9872,7840,10969,7945,703,1182,412,1984
Q149N8;A0A0D9SFM0;Q149N8-4;Q149N8-2,SHPRH,20566,56889,18136,12367,4670,5223,48542,10678
Q14BN4;Q14BN4-3;H7C3M8;H7BZK0;Q14BN4-4,SLMAP,1215,5272,7107,6532,1148,4706,11444,10176
Q14BN4-6,SLMAP,0,0,0,0,0,0,0,0
Q14C86;Q14C86-6;Q14C86-5;Q14C86-2;Q14C86-3;Q14C86-4;F8W9S7;C9IZ08;H0Y7I9;B4DGD8,GAPVD1,48058,56522,44742,24221,20873,20481,16887,21356
Q14CB8;Q14CB8-7;Q14CB8-2;Q14CB8-3;Q14CB8-6,ARHGAP19,3166,6664,7436,4846,0,0,0,0
Q14CS0;E5RJ36,UBXN2B,0,0,0,0,0,0,0,0
Q14CX7;Q14CX7-2,NAA25,30112,42195,43342,22493,16714,17340,10250,17174
Q14DL9;Q9NY25;Q9NY25-2;C9JCE4,CLEC5A,0,0,0,0,0,0,0,0
Q15003;E9PHA2;C9J470;Q15003-2,NCAPH,345710,192090,233790,119225,0,17,15,274
Q15004;H0YKX3;H0YMA4,KIAA0101,71876,48665,73311,318741,0,0,0,0
Q15006,EMC2,44670,41200,37850,42105,18757,13577,28655,21725
Q15007;Q15007-2;A0A087X1R4,WTAP,140970,83906,80943,74204,73904,79897,128702,114848
Q15008;Q15008-4;Q15008-3;Q15008-2,PSMD6,727977,889697,718857,454257,277637,312460,242436,385829
Q15011;Q15011-3;Q15011-2;Q15011-4;H3BP08,HERPUD1,0,0,910,1370,1500,655,0,0
Q15013;Q15013-3,MAD2L1BP,16646,17118,18196,5585,0,1600,1972,2298
Q15014;A0A0A0MT59;Q5JXX2;A0A0E3D6L8;Q5JXX1,MORF4L2,7599,8287,13730,12341,6744,2885,12135,10670
Q15018,FAM175B,52392,54323,48874,47284,45483,57075,53832,76745
Q15019;Q15019-2;Q15019-3;C9JB25,2-Sep,1310906,838147,662810,563034,443794,617139,380463,729527
Q15020,SART3,155534,180171,147173,118665,174568,195015,172509,202734
Q15021;E7EN77,NCAPD2,277738,229464,223330,172392,1442,1352,1241,1592
Q15024,EXOSC7,165251,81716,108676,95554,53502,74071,62937,75572
Q15025;Q15025-4;Q15025-2;A0A0A0MRZ4;Q15025-7;Q15025-8;Q15025-5;Q15025-6;Q15025-3;E7EMV7,TNIP1,95806,78186,69448,32640,18718,23193,13939,27251
Q15027,ACAP1,322010,326509,324901,178499,251603,210258,175525,291851
Q15029;Q15029-2;Q15029-3,EFTUD2,765740,669043,612008,544508,381181,440001,423537,549384
Q15031;E9PHM2,LARS2,23750,29602,29039,24808,20422,15540,27328,25324
Q15032-2;Q15032-4;Q15032;Q15032-3;H7C207,R3HDM1,2260,6323,2512,3065,0,2140,1613,1962
Q15034,HERC3,1474,994,1882,0,833,877,334,1061
Q15035,TRAM2,0,0,111,0,0,0,0,0
Q15036;Q15036-2,SNX17,73686,71180,75919,52015,21685,24953,20520,31999
Q15038-2,DAZAP2,0,0,0,0,0,0,456,0
Q15042;Q15042-3;Q15042-4,RAB3GAP1,93504,70893,74290,48377,45456,50114,41097,55850
Q15043;Q15043-2;Q15043-3;E5RIP4,SLC39A14,7537,8277,7337,0,2853,3765,4291,2538
Q15046;Q15046-2,KARS,849668,940902,771236,748803,401312,412432,278657,389729
Q15047;Q15047-3;E9PRF4;E9PQM8,SETDB1,9977,5860,6546,3016,2495,2489,2952,3561
Q15048;E9PP40,LRRC14,6625,0,4757,0,2665,3520,3388,4246
Q15049;Q15049-2;A6PVC3,MLC1,0,0,0,0,0,0,0,0
Q15050,RRS1,126751,184441,171541,130836,75157,83287,105112,121160
Q15051;Q15051-2;Q15051-3,IQCB1,3421,2254,2874,1067,1178,1276,1004,0
Q15052,ARHGEF6,272932,213936,181365,160121,149051,153637,128273,202144
Q15052-2,ARHGEF6,0,0,0,0,0,0,0,0
Q15054;Q15054-2,POLD3,139823,152343,143452,20720,1868,1851,0,7141
Q15056-2,EIF4H,1708620,1781378,1581366,1012866,576615,414792,574852,690533
Q15057;A0A087X1H5,ACAP2,61054,54179,54626,22949,75649,49725,48273,71910
Q15058,KIF14,2787,4007,3721,4723,0,0,0,0
Q15059;Q15059-2,BRD3,34924,35568,28766,29060,37470,36998,35088,43826
Q15061,WDR43,138613,138097,94864,101811,74155,49102,67175,73118
Q15063;Q15063-5;Q15063-2;Q15063-6,POSTN,0,4691,3230,0,0,879,0,0
Q15067-2;Q15067;Q15067-3,ACOX1,38865,42486,48598,17391,6809,7871,7067,8281
Q15072,ZNF146,3638,0,2452,5107,6771,3026,8150,5820
Q15075,EEA1,98239,66734,56109,59585,81151,84425,101166,114245
Q15080,NCF4,17893,1074,1918,15978,0,697,0,0
Q15084;Q15084-3;Q15084-4;Q15084-5;Q15084-2,PDIA6,1540472,782241,730716,678679,156727,142900,170870,191468
Q15102;M0R389;M0R1K3,PAFAH1B3,592406,419704,415017,268532,239984,227363,224406,351073
Q15111;H3BUD4;A0A0A0MT40;Q15111-2,PLCL1,0,455,901,741,6453,11240,6830,7837
Q15113,PCOLCE,0,0,0,2205,0,0,0,0
Q15118,PDK1,61142,38298,32962,20362,79998,76918,93620,79486
Q15119;Q15119-2,PDK2,0,0,0,3727,8808,12674,7783,8769
Q15120;Q15120-2,PDK3,105149,115344,114025,64250,65997,117997,82502,137050
Q15121;Q15121-2,PEA15,406978,200812,176097,109956,75852,80699,142385,119177
Q15124,PGM5,0,0,0,0,0,0,0,0
Q15125,EBP,197624,229274,317468,137349,33274,79358,40545,78141
Q15126,PMVK,452578,394628,318734,147125,45415,76771,28466,82509
Q15147-4;Q15147;Q15147-2,PLCB4,3459,2735,4550,0,0,0,0,0
Q15149,PLEC,191270,211315,298476,196171,625907,511917,670122,516162
Q15149-2,PLEC,0,0,0,0,1039,953,799,1299
Q15149-3,PLEC,0,0,0,0,107,0,0,0
Q15149-4,PLEC,437,516,817,700,1891,1023,2594,1075
Q15149-6,PLEC,0,0,0,0,0,168,0,0
Q15149-8;Q15149-7,PLEC,0,0,0,0,0,0,0,0
Q15149-9,PLEC,0,0,0,0,90,0,126,0
Q15154,PCM1,462,0,0,348,224,0,0,0
Q15166;F8WD41;C9JZ99,PON3,0,0,0,0,0,0,0,5905
Q15170-2,TCEAL1,0,0,710,0,0,7646,0,0
Q15172;Q15172-2,PPP2R5A,26917,28715,32269,10028,37225,36079,34665,52735
Q15173;Q15173-2,PPP2R5B,0,11409,0,40952,3312,7363,3326,3558
Q15181,PPA1,2833150,2208996,1867328,1140523,514762,581932,377127,621252
Q15185-4;Q15185;A0A087WYT3;Q15185-3;B4DDC6,PTGES3,4935249,3920842,3141211,2153003,867092,1035497,875052,978511
Q15208,STK38,51492,51381,72186,33901,100485,75799,68814,94589
Q15223;Q15223-3;Q15223-2,PVRL1,0,0,10201,0,0,0,0,0
Q15233;Q15233-2;H7C367;C9JYS8,NONO,2095329,1827018,2008559,1693101,1242705,1149166,1561963,1389377
Q15257;Q15257-2;A6PVN5;Q5T949;Q5T948;Q15257-3;F6WIT2;Q15257-4;A6PVN9,PPP2R4,268636,216479,181609,99236,164944,197504,116876,213462
Q15269,PWP2,0,1189,1394,1068,587,885,0,1222
Q15274;C9JCJ5,QPRT,0,0,0,0,0,0,0,0
Q15276;Q15276-2,RABEP1,42281,24837,23574,34816,23013,30815,32587,37322
Q15286;F5H157;Q15286-2,RAB35,166700,268077,264777,166811,62462,77706,125005,121256
Q15291,RBBP5,38493,11496,49100,38418,38586,45751,42650,45119
Q15293;Q15293-2,RCN1,52446,36635,35479,25243,12425,2283,11042,22442
Q15306;F2Z3D5,IRF4,464735,537000,493107,269833,40,361,674,685
Q15306-2,IRF4,0,0,0,0,0,0,0,0
Q15311,RALBP1,10857,4613,6356,3301,4840,2864,3273,5943
Q15326;Q15326-3;Q15326-4;Q15326-2;Q15326-6;B7Z2J6;E7ENI9;B0QZE2;Q15326-5,ZMYND11,591,9685,6510,23133,35443,22944,46743,47224
Q15334;A0A087WW77,LLGL1,5065,5397,5163,2960,2554,3518,1694,3887
Q15361,TTF1,2207,3209,5344,4322,0,964,312,826
Q15363;F5GX39;E7EQ72,TMED2,254628,304628,152712,187110,168122,146823,167825,277846
Q15365,PCBP1,4183564,2914225,2395492,2665093,1193530,1451293,1034006,1341366
Q15366,PCBP2,0,0,0,0,0,12198,754,14741
Q15366-2,PCBP2,199123,0,123396,86928,30304,55401,43652,49524
Q15366-3,PCBP2,69881,103344,87323,44855,21037,31371,27253,49226
